ID,Numb,Collector_Numb,status,species,infrageneric_rank,infrageneric_name,lat,long,FBColor_code,FBColor,FBColor_original_language,FBDescription_code,FBDescription,FBDescription_original_language,abaxialTexture_code,abaxialTexture,abaxialTexture_original_language,anthers_code,anthers,anthers_original_language,arrangment_code,arrangment,arrangment_original_language,bAboveMidribColor_code,bAboveMidribColor,bAboveMidribColor_original_language,bAboveTexture_code,bAboveTexture,bAboveTexture_original_language,bApex_code,bApex,bApex_original_language,bBase_code,bBase,bBase_original_language,bColorAbove_code,bColorAbove,bColorAbove_original_language,bColorBelow_code,bColorBelow,bColorBelow_original_language,bMidribTexture_code,bMidribTexture,bMidribTexture_original_language,bUnderMidribColor_code,bUnderMidribColor,bUnderMidribColor_original_language,bUnderMidribTexture_code,bUnderMidribTexture,bUnderMidribTexture_original_language,bUndersideTexture_code,bUndersideTexture,bUndersideTexture_original_language,basalBractFertile_code,basalBractFertile,basalBractFertile_original_language,disturbance_code,disturbance,disturbance_original_language,drainage_code,drainage,drainage_original_language,freeSepals_code,freeSepals,freeSepals_original_language,fruitColor_code,fruitColor,fruitColor_original_language,fruitTexture_code,fruitTexture,fruitTexture_original_language,fusedSepals_code,fusedSepals,fusedSepals_original_language,inflType_code,inflType,inflType_original_language,innerTexture_code,innerTexture,innerTexture_original_language,midBractApex_code,midBractApex,midBractApex_original_language,midBractInnerColor_code,midBractInnerColor,midBractInnerColor_original_language,midBractMargin_code,midBractMargin,midBractMargin_original_language,midBractOuterColor_code,midBractOuterColor,midBractOuterColor_original_language,outerTexture_code,outerTexture,outerTexture_original_language,ovaryColor_code,ovaryColor,ovaryColor_original_language,ovaryTexture_code,ovaryTexture,ovaryTexture_original_language,pedColor_code,pedColor,pedColor_original_language,pedTexture_code,pedTexture,pedTexture_original_language,pediColor_code,pediColor,pediColor_original_language,pediTexture_code,pediTexture,pediTexture_original_language,perColor_code,perColor,perColor_original_language,perTexture_code,perTexture,perTexture_original_language,petColor_code,petColor,petColor_original_language,petTexture_code,petTexture,petTexture_original_language,rColor_code,rColor,rColor_original_language,rTexture_code,rTexture,rTexture_original_language,rType_code,rType,rType_original_language,soil_code,soil,soil_original_language,stamApex_code,stamApex,stamApex_original_language,stamColor_code,stamColor,stamColor_original_language,trunkColor_code,trunkColor,trunkColor_original_language,trunkTexture_code,trunkTexture,trunkTexture_original_language,vegHabitLike_code,vegHabitLike,vegHabitLike_original_language,APerianthLengthCm,angleBetweenBracts,bWidthCm,bladeLengthCm,bractAngle,canopy,elevM,floralBractLengthCm,floralBractWidthCm,minFruitDim,maxFruitDim,iAngle,inflLengthCm,internodeDistanceCm,leavesShoot,midBractLengthCm,midBractWidthCm,nectarChamberWidthCm,numberBStamInsertionCm,numberCincinnalBracts,numberFertile,numberFlowersInBract,numberFlowersOpen,ovaryLengthMm,ovaryWidthMm,pedDiaCm,pedicelLengthMm,peduncleLengthCm,perWidthCm,periCurvature,petDiaCm,petioleLengthCm,rachisDiaCm,shootsClump,slope,stamWidthMm,staminodeLengthMm,totalHtm,trunkDiaCm,trunkHtCm,stamABCm,nectarChamberLengthCm
4843,00-6692A,WJKress_00-6692A,,bihai,,,13.836944,-60.975833,5,white,white,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared,0,distichous,distichous,0,green,green,0,glabrous,glabrous,4,acute_obtuse,acute_to_obtuse,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_broad_yellow_stripes,3,glaucous,slightly_glaucous,0,glabrous,glabrous,1,sterile,No,NA,NA,NA,2,dry,dry,1,reflexed_rolled,reflexed_rolled,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,0,green,pale_green_darker_along_margin,1,involute_revolute,involute_at_base__slightly_revolute_at_apex,NA,NA,NA,2,glabrous,glabrous,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white_corolla_pale_green_at_apex,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,3,green_yellow,greenish_yellow,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dark_green,NA,NA,NA,NA,NA,NA,6.3,180,44,274,50,75,310,6,2.6,NA,NA,0,39,1.8,4,13.5,8.2,NA,1.9,8,10,8,3,5,6,1.9,8,5,0.8,30,2.5,120,1.3,26,22.5,2,9,4.5,6,2.2,4.4,NA
4844,00-6692B,WJKress_00-6692B,,bihai,,,13.836944,-60.975833,7,yellow,pale_yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared,0,distichous,distichous,0,green,green,0,glabrous,glabrous,4,acute_obtuse,acute_to_obtuse,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_yellow_stripes,3,glaucous,slightly_glaucous,0,glabrous,glabrous,1,sterile,No,NA,NA,NA,2,dry,dry,1,reflexed_rolled,reflexed_rolled,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,0,green,pale_green_with_dark_green_margins,4,straight_involute,straight__involute_at_base,12,yellow_green,pure_green_with_dull_rusty_green_section_at_rachis_slightly_yellow,2,glabrous,glabrous,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,cream,1,glabrous,glabrous,9,white_green,white_corolla_green_at_apex,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,3,green_yellow,greenish_yellow,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dark_green,NA,NA,NA,NA,NA,NA,6.4,180,41,172,40,62.5,310,5.5,2.4,NA,NA,0,30,2,5,11.5,8.4,NA,2.2,7,7,10,2,6,6,1.6,9,NA,0.8,20,1.8,96,9,15,22.5,2,7,3.5,5.3,1.5,4.2,NA
4845,00-6692C,WJKress_00-6692C,,bihai,,,13.836944,-60.975833,7,yellow,very_pale_yellow,8,trans_pers_or_not_indicated,translucent__persistent,NA,NA,NA,2,flared,flared,0,distichous,distichous,0,green,green,0,glabrous,glabrous,4,acute_obtuse,acute_to_obtuse,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_yellow_stripes,3,glaucous,glaucous_slightly,0,glabrous,glabrous,1,sterile,No,NA,NA,NA,2,dry,dry,2,rolled,rolled,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,0,green,pale_green_dark_green_along_margin,4,straight_involute,straight_involute_at_base,7,red_green,dull_rusty_green_with_green_keel_near_apex__reddish_at_rachis,2,glabrous,glabrous,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white_corolla_green_at_apex,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,2,green_red,pinkish_green,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dark_green,NA,NA,NA,NA,NA,NA,NA,180,45,199,50,75,310,5.6,2.5,NA,NA,0,27,2.2,5,13,8.6,NA,1.9,5,2,8,1,6,6,2.2,9,NA,NA,25,2.3,123,1.4,5,75,2,10,4,5.6,1.75,NA,NA
4846,00-6692D,WJKress_00-6692D,,bihai,,,13.836944,-60.975833,5,white,white,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared__yellow_orange!,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_yellow_stripes,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,5,moderate_great,mod-great,2,dry,dry,1,reflexed_rolled,rolled_reflexed,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,0,green,pale_green_with_dark_margins,4,straight_involute,straight__involute_at_base,7,red_green,dull_rusty_geen_at_base_dull_reddish_in_distal_half_apex_with_green_margins_and_keel,2,glabrous,glabrous,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,cream,1,glabrous,glabrous,9,white_green,white_corolla_green_distally,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,2,green_red,pale_greenish_yellow_and_dark_red,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dark_green,7,glaucous,slightly_glaucous,NA,NA,NA,6.5,180,45,191,45,75,310,5.7,2.5,NA,NA,0,31,2.2,3,13,8.6,NA,2,7,2,10,2,7,7,1.8,8,NA,0.9,25,1.8,125,1.2,5,45,3,8,4.5,5,2,4.5,NA
4837,00-6693A,WJKress_00-6693A,,bihai,,,13.836944,-60.975833,4,pink_yellow,pale_yellow_pink_at_base,8,trans_pers_or_not_indicated,translucent__persitent,0,glabrous,glabrous,2,flared,flared,0,distichous,distichous,0,green,green,0,glabrous,glabrous,4,acute_obtuse,acute_to_obtuse,4,truncate,truncate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_yellow_stripes,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,NA,NA,NA,2,dry,dry,2,rolled,rolled,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,0,green,pale_green_with_dark_green_margins,1,involute_revolute,involute_at_base_revolute_slightly_at_apex,12,yellow_green,pure_green__yellowish_at_rachis,2,glabrous,glabrous,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,glabrous,glabrous,9,white_green,white_with_green_corolla_green,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,3,green_yellow,bright_yellow_green,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,green,NA,NA,NA,NA,NA,NA,6.2,180,48,195,45,75,310,5.6,2.8,NA,NA,0,NA,1.2,4.5,14,9.4,NA,2,7,2,11,2,8,6,1.8,9,5,1,20,2.1,110,1.9,4,22.5,2,10,4,5.8,1.75,4.2,NA
4838,00-6693B,WJKress_00-6693B,,bihai,,,13.836944,-60.975833,1,green_to_yellow_or_white,pale_green,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared,0,distichous,distichous,0,green,green,0,glabrous,glabrous,5,obtuse,obtuse,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_yellow_stripes,3,glaucous,slightly_glaucous,0,glabrous,glabrous,1,sterile,No,NA,NA,NA,2,dry,dry,1,reflexed_rolled,rolled_reflexed,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,0,green,pale_green_with_dark_green_margins,1,involute_revolute,involute_at_base__revolute_slightly_distally,12,yellow_green,pure_green_yellow_green_at_rachis,2,glabrous,glabrous,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white_corolla_green_at_apex,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,3,green_yellow,yellow_green,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dark_green,NA,NA,NA,NA,NA,NA,6,180,42,236,45,25,310,5.3,2.4,NA,NA,0,38,2,4,15.5,11,NA,1.6,8,4,8,1,6,6,1.8,9,1.5,0.8,5,1.3,108,1.2,15,22.5,2,1.1,4.5,5.6,2.2,4.4,NA
4839,00-6693C,WJKress_00-6693C,,bihai,,,13.836944,-60.975833,5,white,white,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flred,0,distichous,distichous,0,green,green,0,glabrous,glabrous,4,acute_obtuse,acute_to_obtuse,0,attenuate,slightly_attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_yellow_stripes,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,NA,NA,NA,2,dry,dry,1,reflexed_rolled,rolled_reflexed,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,0,green,pale_green_with_dark_green_margins,4,straight_involute,straight_involute_at_base,NA,NA,NA,2,glabrous,glabrous,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white_corolla_green_at_apex,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,3,green_yellow,yellow_green,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dark_green,NA,NA,NA,NA,NA,NA,6.3,180,50,197,45,87.5,310,5.6,2.5,NA,NA,0,34,2.5,4.5,13,10.2,NA,2,7,3,9,1,6,6,1.8,9,3,1,25,2.2,107,1.1,7,22.5,2,NA,4,5.6,1.75,4.3,NA
4840,00-6693D,WJKress_00-6693D,,bihai,,,13.836944,-60.975833,5,white,white,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,sub_attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_yellow_stripes,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,NA,NA,NA,2,dry,dry,1,reflexed_rolled,reflexed__rolled,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,0,green,pale_green_with_dark_margin,0,involute,involute_at_base,12,yellow_green,entire_green_yellow_green_near_rachis,2,glabrous,glabrous,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white__corolla_with_green_apex,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,3,green_yellow,yellow_green,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dark_green,NA,NA,NA,NA,NA,NA,6.5,180,47,188,45,62.5,310,6.5,2.1,NA,NA,0,36,2,4,12.5,8.2,NA,2,8,1,11,2,7,6,1.7,8,NA,0.9,20,1.8,72,1.2,4,22.5,2,5,3.5,4.5,1.3,4.5,NA
4833,00-6694A,WJKress_00-6694A,,bihai,,,13.208611,-61.183889,7,yellow,pale_yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared_brigh_orange!,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_very_faint_yellow_stipes,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,6,great,great,2,dry,dry,0,reflexed,reflexed_sharply,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,7,orange_yellow_green,bright_orange_with_pale_green_margin,4,straight_involute,straight__involute_at_base,8,red_orange_green,bright_yellow_orange__with_dark_chcolate_red/maroon_at_rachis__margin_thinly_green,2,glabrous,glabrous,10,yellow_white_with_green,pale_yellow,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,7,yellow_orange_white,pale_orange,1,glabrous,glabrous,9,white_green,entirely_white_corolla_green_in_distal_half,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,11,yellow_orange,yellow_orange,NA,NA,NA,1,straight,straight,NA,NA,NA,0,acuminate,acuminate,3,white_with_orange,white_with_orange_apex,1,green_red_maroon_purple_pink,pale_green_and_red,NA,NA,NA,NA,NA,NA,6.3,180,33,144,45,0,405,5.7,2.5,NA,NA,2.5,24,1.5,3,14.7,9,NA,1.8,5,10,8,1,6,6,1.3,6,4,1.1,20,1.8,84,1,25,75,2,5,25,2.8,1.2,4.5,NA
4834,00-6694B,WJKress_00-6694B,,bihai,,,13.208611,-61.183889,2,orange,pale_orange,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared_bright_orange,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,attenuate_long,5,dark_green,deep_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,4,moderate,mod,2,dry,dry,0,reflexed,reflexed_sharply,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,2,orange_and_yellow_orange,solid_orange,4,straight_involute,straight__involute_at_base,3,orange_red,orange_in_top_hald_to_apex_deep_chocolate_maroon_in_botoom_half_and_at_rachis,2,glabrous,glabrous,10,yellow_white_with_green,pale_yellow,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,7,yellow_orange_white,pale_orange,1,glabrous,glabrous,9,white_green,white__corolla_distal_half_green,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,5,orange,bright_orange,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,1,green_red_maroon_purple_pink,dark_green_with_red_becoming_deep_maroon_near_peduncle,NA,NA,NA,NA,NA,NA,5.6,180,29,203,50,37.5,405,5.5,2.4,NA,NA,5,31,1.6,4,14.6,9.2,NA,1.7,8,10,8,1,6,6,1.8,8,4,1,25,1.7,84,1,25,75,2,5,3.5,4.5,2,3.9,NA
4835,00-6694C,WJKress_00-6694C,,bihai,,,13.208611,-61.183889,7,yellow,pale_yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,6,great,great,2,dry,dry,0,reflexed,sharply_reflexed,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,7,orange_yellow_green,orange__thin_pale_green_margins,4,straight_involute,straight_distally_ivolute,3,orange_red,entirely_orange_except_for_deep_maroon_at_rachis_into_base,2,glabrous,glabrous,10,yellow_white_with_green,pale_yellow,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white_corolla_green_distally,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,5,orange,orange,NA,NA,NA,0,flexuose,flexuose_slightly,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,green,NA,NA,NA,NA,NA,NA,5.7,180,28,127,55,75,410,6,2.2,NA,NA,10,28,2,5,14,9,NA,1.6,6,15,11,2,6,5,1.3,9,2.3,1,10,1.1,61,9,20,0,2,5,2.5,3.2,1,4.1,NA
4836,00-6694D,WJKress_00-6694D,,bihai,,,13.208611,-61.183889,2,orange,pale_orange,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared__orange!,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,6,great,great,2,dry,dry,0,reflexed,reflexed,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,7,orange_yellow_green,orange_with_thin_green_margin,4,straight_involute,straight_at_apex__involute,8,red_orange_green,entirely_orange_with_deep_maroon_sploch_near_rachis_some_thin_green_margins,2,glabrous,glabrous,10,yellow_white_with_green,pale_yellow,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white__corolla_green_distally,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,5,orange,orange,NA,NA,NA,0,flexuose,flexuose_slightly,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dull_green,NA,NA,NA,NA,NA,NA,5.7,180,31,124,55,75,410,5.9,1.9,NA,NA,10,27,1.4,5,14.5,10,NA,1.6,6,15,10,3,6,6,1.4,8,3.2,1,20,1.2,51,9,20,0,2,5,2.5,3,1,4.1,NA
4841,00-6695A,WJKress_00-6695A,,caribaea,,,13.218056,-61.223056,7,yellow,pale_yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared_anther_yellow_orange,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green,3,glaucous,glaucous,1,glaucous,glaucous_slightly,1,sterile,No,NA,NA,NA,2,dry,dry,0,reflexed,sharply_reflexed,NA,NA,NA,NA,NA,NA,0,not_flared,no,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,15,yellow_green_red,dull_yellow_reddish_distally_with_green_margins_and_apex,4,straight_involute,straight__involute_at_base,11,red_yellow_green,deep_scarlet_red_with_thin_yellow_green_margin,5,glaucous,glabrous__basal_bract_with_green_apex_waxy,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white__perianth_pale_green_in_distal_one_third,0,glabrous,glabrous,NA,NA,NA,2,glaucous,glaucous,8,red_orange,dull_orange_red,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dull_green,7,glaucous,slightly_glaucous,NA,NA,NA,6.1,180,46,205,55,25,240,5.1,2.2,NA,NA,0,43,2.5,4,12.5,11,NA,2.1,11,6,14,1,5,5,2.2,8,NA,0.8,20,2.1,58,1.4,20,22.5,1,4,3.5,5,1.5,4,NA
4842,00-6695B,WJKress_00-6695B,,caribaea,,,13.218056,-61.223056,7,yellow,pale_yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared_orange!,0,distichous,distichous,0,green,green,0,glabrous,glabrous,4,acute_obtuse,acute_to_obtuse,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green_with_yellow_stripes,3,glaucous,glaucous,1,glaucous,glaucous,1,sterile,No,2,slight,slight,2,dry,dry,0,reflexed,reflexed,NA,NA,NA,NA,NA,NA,2,flared,flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,15,yellow_green_red,yellow_orange_red_distally_with_green_margins,4,straight_involute,straight__involute_at_base,7,red_green,bright_scarlet_red_with_thin_green_margins,NA,NA,NA,6,white_and_white_with_green,cream,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,1,glabrous,glabrous,9,white_green,white__distal_one_third_green,0,glabrous,glabrous,NA,NA,NA,2,glaucous,glaucous,8,red_orange,red_orange,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,dark_green,NA,NA,NA,NA,NA,NA,6,180,39,159,55,75,260,5.4,2.4,NA,NA,2.5,33,2,5,13.2,9.6,NA,2.1,8,1,10,3,6,5,1.8,8,NA,0.8,20,1.8,70,1.2,2,60,2,6,3,5.2,1.5,3.9,NA
4831,00-6696A,WJKress&ETemeles_00-6696A,,bihai,,,13.218056,-61.223056,7,yellow,pale_yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared__orange,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,8,yellow_green_with_red,pale_green_and_maroon,3,glaucous,slightly_glaucous,0,glabrous,glabrous,1,sterile,No,5,moderate_great,mod-great,2,dry,dry,0,reflexed,reflexed__sharply,NA,NA,NA,NA,NA,NA,0,not_flared,no,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,6,orange_red_green,bright_orange_with_red_spots_and_then_green_margin,4,straight_involute,straight__involute_at_base,7,red_green,bright_orne_with_some_red_spots__green_margin_to_apex,2,glabrous,glabrous,10,yellow_white_with_green,pale_yellow,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,1,orange,pink_orange,1,glabrous,glabrous,9,white_green,white__corolla_green_at_distal_one_third,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,3,green_yellow,yellow_green,NA,NA,NA,0,flexuose,flexouse_slightly,NA,NA,NA,NA,NA,NA,1,white,white,5,green_yellow_red,yellow_green_and_maroon,NA,NA,NA,NA,NA,NA,5.8,180,28,115,50,37.5,260,5.9,2.1,NA,NA,12.5,24,1.4,4,12.9,7.8,NA,1.8,6,4,8,2,6,6,1.3,1,3.8,0.9,20,1.1,54,1,10,90,2,7,2,2.7,80,4,NA
4832,00-6696B,WJKress&ETemeles_00-6696B,,bihai,,,13.218056,-61.223056,7,yellow,pale_yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glabrous,2,flared,flared__orange,0,distichous,distichous,0,green,green,0,glabrous,glabrous,2,acute,acute,0,attenuate,attenuate,5,dark_green,dark_green,0,green,green,0,glabrous,glabrous,6,yellow_green,yellow_green,NA,NA,NA,0,glabrous,glabrous,1,sterile,No,6,great,great,2,dry,dry,0,reflexed,sharply_reflexed,NA,NA,NA,NA,NA,NA,1,slightly_flared,slightly_flared,0,erect,erect,0,glabrous,glabrous,0,acuminate,acuminate,7,orange_yellow_green,deep_orange_with_thin_green_margin,4,straight_involute,straight__involute_at_base,2,orange_green_with_yellow,orange_with_green_margins_to_apex,2,glabrous,glabrous,10,yellow_white_with_green,pale_yellow,0,glabrous,glabrous,NA,NA,NA,NA,NA,NA,2,pink_purple_red,pink,1,glabrous,glabrous,9,white_green,white__corolla_green_distally,0,glabrous,glabrous,NA,NA,NA,0,glabrous,glabrous,5,orange,bright_orange,NA,NA,NA,1,straight,straight,NA,NA,NA,NA,NA,NA,1,white,white,3,only_green,bright_green,NA,NA,NA,NA,NA,NA,6,180,30,140,45,12.5,240,5,2,NA,NA,0,30,1.5,5,15,10,NA,1.7,6,15,8,2,4,5,1.7,7,1,1,20,1.5,53,1.1,26,0,2,7,3,4,2,4.3,NA
