BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
292862,,V,4,,WAG.1867352,R. van Velzen,31,V.-O. Sn Belinga,"E,MO,WAG",5,5,2006,5 May 2006,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,H. Maas-van de Kamer,6,10,2011,,,Africa,West-Central Tropical Afr,Cameroon,Littoral,Sanaga-Maritime,Malimba,0,,0,0,0,1.8,No,No,3.829,N,10.112833,E,DM,7,gps,,,3.829,10.112833,NE310,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
3085969,,V,3,,WAG.1577855,M.R. Cheek,11961,"Roberts; J.-M. Onana; Tajudter; Essama, R; Butt, H & Sabirova","K,WAG,YA",23,3,2004,23 March 2004,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Cameroon,Central Province,,Ndanan 1,0,,0,0,0,2,No,No,3.62111,N,11.5975,E,DM,6,sheet,,,3.62111,11.5975,NE311,700,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
3768515,,V,1,,WAG.1867350,G.P. Tchouto Mbatchou,74,M.E. Elad,WAG,11,6,2000,11 June 2000,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,,0,,0,0,0,0.7,No,No,2.253056,N,10.186944,E,DMS,,sheet,,,2.253056,10.186944,NE210,200,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
3768516,,V,3,,WAG.1867351,M. Etuge,5206,Edmondo & Mariana,"K,WAG,YA",18,3,2004,18 March 2004,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer; C.D. Specht,0,8,2007,,,Africa,West-Central Tropical Afr,Cameroon,Central Province,,Mefou National Park,0,,0,0,0,0,No,No,4.99,N,9.618889,E,DMS,,sheet,,,4.99,9.618889,NE49,600,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
3800254,,V,3,,WAG.1872331,I.A. Darbyshire,276,"Kirk; H. Piggott; Rnsted, N; M. Etuge & E. Njume","K,WAG",27,3,2004,27 March 2004,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer; C.D. Specht,0,8,2007,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.628056,N,11.580278,E,DMS,,sheet,,,3.628056,11.580278,NE311,660,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4000479,,V,3,,,M. Etuge,4307,W.G. Gosline; Freddy; Ewang; Daniel; Randolf & Lemessa Keneei,"K,WAG,YA",23,10,1998,23 October 1998,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer; C.D. Specht,0,8,2007,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,Bakossi Mountains,0,,0,0,0,1.5,No,No,4.816667,N,9.616667,E,DD,6,,,,4.816667,9.616667,NE49,400,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4042578,,V,0,,,M. Akogo,287,,"K,MO",24,4,1994,24 April 1994,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.466667,N,9.05,E,DM,,,,,4.466667,9.05,NE49,140,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4042601,,V,0,,,J.N. Asonganyi,323,,P,19,6,1981,19 June 1981,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.383333,N,12.733333,E,DM,,,,,3.383333,12.733333,NE312,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4042716,,V,0,,,S. Cable,133,et al.,K,16,11,1993,16 November 1993,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.133333,N,9.016667,E,DM,,,,,4.133333,9.016667,NE49,50,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4042735,,V,0,,,M.F. de Carvalho,3347,,K,5,4,1988,5 April 1988,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Equatorial Guinea,,,,0,,0,0,0,0,No,No,3.266667,N,8.516667,E,DM,,,,,3.266667,8.516667,NE38,5,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,240,0
4042755,,V,0,,,M.R. Cheek,5441,"R. Scott; Lyonga, C; Hill, J; Asser & Williams, S",K,17,11,1993,17 November 1993,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.133333,N,9.016667,E,DM,,,,,4.133333,9.016667,NE49,300,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4042758,,V,0,,,M.R. Cheek,14030,et al.,"K,WAG",1,12,2008,1 December 2008,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,5.816667,N,9.416667,E,DM,,,,,5.816667,9.416667,NE59,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
