ID,CollectorNumber,Collector,Collector_CollectorNumber,species,infrageneric_rank,infrageneric_name,Lat_y,Long_x,Poll
18695,0CJS-1802,nd,nd_0CJS-1802,vellerigera,,,1.25,-78.6666667,1
7008,E1051,ELTaylor,ELTaylor_E1051,chartacea,,,-3.8,-46.1,0
8844,JM1485,JEMendoza&FLeonardo,JEMendoza&FLeonardo_JM1485,venusta,,,4.694444,-75.6025,0
8839,JM2408,JEMendoza&FLeonardo,JEMendoza&FLeonardo_JM2408,venusta,,,4.736944,-75.56389,0
13830,MV14780,MVeliz,MVeliz_MV14780,rostrata,,,14.52,-90.76,1
6474,P12965,PJMMaas,PJMMaas_P12965,chartacea,,,-8.269,-72.744,0
6479,P12967,PJMMaas,PJMMaas_P12967,aemygdiana,subsp.,transandina,-8.269,-72.744,0
6479,P12967,PJMMaas,PJMMaas_P12967,aemygdiana,subsp.,transandina,-8.269,-72.744,0
6479,P12967,PJMMaas,PJMMaas_P12967,aemygdiana,subsp.,transandina,-8.269,-72.744,0
13061,RA008185,RAguilar,RAguilar_RA008185,mariae,,,10.43,-84,0
6327,S15048,JSchunke,JSchunke_S15048,rostrata,,,-10.2,-70.95,1
6325,S15127,JSchunke,JSchunke_S15127,episcopalis,,,-10.2,-70.95,0
14364,V-2411,MVazquez,MVazquez_V-2411,subulata,,,17.27,-94.67,0
9913,nd,AFernandez,AFernandez_nd,pogonantha,,,8.67778,-83.20278,1
9913,nd,AFernandez,AFernandez_nd,pogonantha,,,8.67778,-83.20278,1
8803,nd,AGuerra,AGuerra_nd,mucilagina,,,4.87333,-76.2886,1
11221,nd,ARodriguez,ARodriguez_nd,longa,,,9.67361,-83.02639,1
11248,nd,ARodriguez,ARodriguez_nd,mariae,,,9.67778,-83.02361,0
11298,nd,ARodriguez,ARodriguez_nd,longa,,,9.67778,-83.02361,1
11526,nd,ARodriguez,ARodriguez_nd,pogonantha,var.,pubescens,9.82416,-83.16167,1
11526,nd,ARodriguez,ARodriguez_nd,pogonantha,var.,pubescens,9.82416,-83.16167,1
11648,nd,ARodriguez,ARodriguez_nd,mariae,,,9.6,-82.60833,0
12484,nd,ARodriguez,ARodriguez_nd,longa,,,10.45278,-84.65833,1
12589,nd,ARodriguez,ARodriguez_nd,longa,,,10.40833,-84.60555,1
12837,nd,ARodriguez,ARodriguez_nd,pogonantha,,,10.19778,-83.85667,1
12837,nd,ARodriguez,ARodriguez_nd,pogonantha,,,10.19778,-83.85667,1
12852,nd,ARodriguez,ARodriguez_nd,longa,,,10.19778,-83.85667,1
12862,nd,ARodriguez,ARodriguez_nd,longa,,,10.19,-83.85694,1
7808,nd,ASBarfod,ASBarfod_nd,longa,,,0.8,-78.9,1
11168,nd,BEHammel,BEHammel_nd,stilesii,,,9.76111,-84.58611,1
11295,nd,BEHammel,BEHammel_nd,mariae,,,9.825,-83.06389,0
12487,nd,BEHammel,BEHammel_nd,pogonantha,,,10.71583,-84.174164,1
12487,nd,BEHammel,BEHammel_nd,pogonantha,,,10.71583,-84.174164,1
12834,nd,BGuterrez,BGuterrez_nd,pogonantha,,,10.38833,-83.97361,1
12834,nd,BGuterrez,BGuterrez_nd,pogonantha,,,10.38833,-83.97361,1
12752,nd,BHernandez,BHernandez_nd,ramonensis,,,10.21667,-84.58611,1
9388,nd,BJCBetancur,BJCBetancur_nd,longa,,,6.01667,-77.35,1
9438,nd,BJCBetancur,BJCBetancur_nd,rigida,,,6.00597,-75.0235,0
7037,nd,BLojtnant,BLojtnant_nd,aemygdiana,,,-2.183,-79.116,0
7037,nd,BLojtnant,BLojtnant_nd,aemygdiana,,,-2.183,-79.116,0
7037,nd,BLojtnant,BLojtnant_nd,aemygdiana,,,-2.183,-79.116,0
7125,nd,BLojtnant,BLojtnant_nd,rostrata,,,-2.083,-76.966,1
7356,nd,BLojtnant,BLojtnant_nd,nigripraefixa,,,-0.583,-79.366,0
7365,nd,BLojtnant,BLojtnant_nd,harlingii,,,-0.583,-79.366,0
7378,nd,BLojtnant,BLojtnant_nd,aemygdiana,,,-0.583,-79.366,0
7378,nd,BLojtnant,BLojtnant_nd,aemygdiana,,,-0.583,-79.366,0
7378,nd,BLojtnant,BLojtnant_nd,aemygdiana,,,-0.583,-79.366,0
11447,nd,BOconnor,BOconnor_nd,mariae,,,9.18333,-83.76667,0
12346,nd,BOconnor,BOconnor_nd,pogonantha,,,10.989,-85.42855,1
12346,nd,BOconnor,BOconnor_nd,pogonantha,,,10.989,-85.42855,1
7471,nd,BOllgaard,BOllgaard_nd,subulata,subsp.,subulata,-0.266,-77.766,0
7558,nd,BOllgaard,BOllgaard_nd,aemygdiana,,,-0.516,-76.383,0
7558,nd,BOllgaard,BOllgaard_nd,aemygdiana,,,-0.516,-76.383,0
7558,nd,BOllgaard,BOllgaard_nd,aemygdiana,,,-0.516,-76.383,0
7791,nd,BOllgaard,BOllgaard_nd,harlingii,,,0.2,-78.766,0
9184,nd,CBarbosa,CBarbosa_nd,marginata,,,5.5266666,-75.04056,0
13397,nd,CCEBarbosa,CCEBarbosa_nd,platystachys,,,11.3156,-74.0803,0
9116,nd,CIOrozco,CIOrozco_nd,regalis,,,5.4574,-76.0654,1
9140,nd,CIOrozco,CIOrozco_nd,mucilagina,,,5.4574,-76.0654,1
12453,nd,CPRios,CPRios_nd,pogonantha,,,10.99056,-85.42778,1
12453,nd,CPRios,CPRios_nd,pogonantha,,,10.99056,-85.42778,1
11471,nd,DSantamaria,DSantamaria_nd,pogonantha,var.,pubescens,9.82416,-83.16167,1
11471,nd,DSantamaria,DSantamaria_nd,pogonantha,var.,pubescens,9.82416,-83.16167,1
12833,nd,DSantamaria,DSantamaria_nd,pogonantha,,,10.38972,-83.97139,1
12833,nd,DSantamaria,DSantamaria_nd,pogonantha,,,10.38972,-83.97139,1
12794,nd,DSolano,DSolano_nd,stilesii,,,10.67848,-84.21702,1
9193,nd,Desconocido,Desconocido_nd,platystachys,,,5.5670276,-74.90642,0
9216,nd,Desconocido,Desconocido_nd,platystachys,,,5.55225,-74.894585,0
9227,nd,Desconocido,Desconocido_nd,platystachys,,,5.5235276,-74.90364,0
12735,nd,EFletes,EFletes_nd,ramonensis,,,10.24444,-84.57222,1
23580,nd,EHGUle,EHGUle_nd,juruana,,,-10.8339,-52.8731,1
11474,nd,EMora,EMora_nd,ramonensis,,,9.95278,-83.47361,1
12496,nd,GCarballo,GCarballo_nd,ramonensis,,,10.21667,-84.58889,1
8617,nd,GDavidse,GDavidse_nd,marginata,,,3.92871,-73.0457,0
8776,nd,GEForero,GEForero_nd,nigripraefixa,,,4.16778,-77.145,0
8778,nd,GEForero,GEForero_nd,pogonantha,,,4.69,-76.9294,1
8778,nd,GEForero,GEForero_nd,pogonantha,,,4.69,-76.9294,1
8815,nd,GEForero,GEForero_nd,longa,,,4.87333,-76.2886,1
8830,nd,GEForero,GEForero_nd,nigripraefixa,,,4.87333,-76.2886,0
10168,nd,GInduni,GInduni_nd,stilesii,,,8.48333,-83.46667,1
10216,nd,GInduni,GInduni_nd,stilesii,,,8.61111,-83.522224,1
7579,nd,HBalslev,HBalslev_nd,rostrata,,,-0.483,-77,1
9239,nd,HGarcia-Barriga,HGarcia-Barriga_nd,longa,,,5.0672,-74.9667,1
23855,nd,HLdeMelloBarreto,HLdeMelloBarreto_nd,aemygdiana,,,-12,-57,0
23855,nd,HLdeMelloBarreto,HLdeMelloBarreto_nd,aemygdiana,,,-12,-57,0
23855,nd,HLdeMelloBarreto,HLdeMelloBarreto_nd,aemygdiana,,,-12,-57,0
9416,nd,JBetancur,JBetancur_nd,pogonantha,,,6.783,-76.281,1
9416,nd,JBetancur,JBetancur_nd,pogonantha,,,6.783,-76.281,1
7078,nd,JBrandbyge,JBrandbyge_nd,vellerigera,,,-2.383,-77.5,1
7554,nd,JBrandbyge,JBrandbyge_nd,vellerigera,,,-0.583,-76.9,1
7643,nd,JBrandbyge,JBrandbyge_nd,vellerigera,,,-0.55,-76.9,1
7467,nd,JELawesson,JELawesson_nd,aemygdiana,,,-0.85,-78.466,0
7467,nd,JELawesson,JELawesson_nd,aemygdiana,,,-0.85,-78.466,0
7467,nd,JELawesson,JELawesson_nd,aemygdiana,,,-0.85,-78.466,0
6601,nd,JEMadsen,JEMadsen_nd,subulata,subsp.,subulata,-4.216,-78.933,0
10993,nd,JFMorales,JFMorales_nd,stilesii,,,9.51111,-84.10555,1
11104,nd,JFMorales,JFMorales_nd,stilesii,,,9.72722,-84.37222,1
11330,nd,JFMorales,JFMorales_nd,mariae,,,9.69444,-83.03472,0
12913,nd,JFMorales,JFMorales_nd,pogonantha,,,10.02222,-83.647224,1
12913,nd,JFMorales,JFMorales_nd,pogonantha,,,10.02222,-83.647224,1
12482,nd,JLChaves,JLChaves_nd,ramonensis,,,10.67139,-84.99028,1
8614,nd,JLFernandezAlonso,JLFernandezAlonso_nd,marginata,,,3.96628,-73.6654,0
8854,nd,JMIdrobo,JMIdrobo_nd,rostrata,,,4.32269,-74.3885,1
9983,nd,JQuevedo,JQuevedo_nd,stilesii,,,8.46667,-83.583336,1
11166,nd,JRGrant,JRGrant_nd,stilesii,,,9.525,-84.041664,1
9974,nd,JRGrant,JRGrant_nd,stilesii,,,8.40556,-83.28333,1
13081,nd,JSolano,JSolano_nd,longa,,,10.53389,-83.50718,1
11022,nd,LAcosta,LAcosta_nd,mariae,,,9.38983,-84.14389,0
11280,nd,LAcosta,LAcosta_nd,pogonantha,,,9.67222,-83.05,1
11280,nd,LAcosta,LAcosta_nd,pogonantha,,,9.67222,-83.05,1
11387,nd,LAcosta,LAcosta_nd,mariae,,,9.675,-83.005554,0
12505,nd,LAcosta,LAcosta_nd,ramonensis,,,10.21954,-84.58798,1
12955,nd,LAcosta,LAcosta_nd,pogonantha,,,10.19778,-83.85667,1
12955,nd,LAcosta,LAcosta_nd,pogonantha,,,10.19778,-83.85667,1
13096,nd,LAcosta,LAcosta_nd,pogonantha,,,10.19111,-83.85778,1
13096,nd,LAcosta,LAcosta_nd,pogonantha,,,10.19111,-83.85778,1
13115,nd,LAcosta,LAcosta_nd,longa,,,10.19111,-83.85778,1
7044,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,rostrata,,,-2.366,-78.15,1
7189,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-1.416,-77.033,0
7189,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-1.416,-77.033,0
7189,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-1.416,-77.033,0
7200,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,rostrata,,,-1.05,-77.683,1
7298,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,rostrata,,,-1.483,-76.7,1
7470,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.7,-77.166,0
7470,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.7,-77.166,0
7470,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.7,-77.166,0
7549,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,rostrata,,,-0.283,-76.433,1
7598,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.283,-76.433,0
7598,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.283,-76.433,0
7598,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.283,-76.433,0
7599,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.116,-76.516,0
7599,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.116,-76.516,0
7599,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,aemygdiana,,,-0.116,-76.516,0
8390,nd,LBHolm-Nielsen,LBHolm-Nielsen_nd,nigripraefixa,,,1.066,-78.983,0
23603,nd,LCGAurken,LCGAurken_nd,pseudoaemygdiana,,,-22.7086,-42.6097,0
10961,nd,LDVargas,LDVargas_nd,mariae,,,9.38531,-84.142975,0
11021,nd,LDVargas,LDVargas_nd,stilesii,,,9.7625,-84.6,1
11326,nd,LDVargas,LDVargas_nd,rostrata,,,9.67228,-83.02578,1
7924,nd,LGMorales,LGMorales_nd,gigantea,,,1.171071,-77.157557,0
8265,nd,LGMorales,LGMorales_nd,longa,,,5.6755,-74.89948,1
9187,nd,LGMorales,LGMorales_nd,rigida,,,5.57147,-74.859,0
7422,nd,LPKvist,LPKvist_nd,aemygdiana,,,-0.35,-79.366,0
7422,nd,LPKvist,LPKvist_nd,aemygdiana,,,-0.35,-79.366,0
7422,nd,LPKvist,LPKvist_nd,aemygdiana,,,-0.35,-79.366,0
8601,nd,MBMonsalve,MBMonsalve_nd,terciopela,,,3.92,-77,1
12463,nd,MChinchilla,MChinchilla_nd,longa,,,10.88056,-85.40139,1
24144,nd,MGCaxambu,MGCaxambu_nd,rostrata,,,-24.061611,-52.3855,1
10095,nd,MHGrayum,MHGrayum_nd,stilesii,,,8.675,-83.2,1
8585,nd,MKraemer,MKraemer_nd,terciopela,,,3.94225,-76.96826,1
10002,nd,MMoraga,MMoraga_nd,longa,,,8.7,-83.51667,1
8837,nd,NMCValez,NMCValez_nd,venusta,,,4.64808,-75.648,0
8846,nd,NMCValez,NMCValez_nd,venusta,,,4.64673,-75.6138,0
8767,nd,PLEForero,PLEForero_nd,atratensis,,,4.38639,-77.1975,1
9123,nd,PLEForero,PLEForero_nd,atratensis,,,5.56139,-76.7575,1
11207,nd,QJimenez,QJimenez_nd,stilesii,,,9.7625,-84.6,1
12503,nd,QJimenez,QJimenez_nd,pogonantha,,,10.30278,-84.530556,1
12503,nd,QJimenez,QJimenez_nd,pogonantha,,,10.30278,-84.530556,1
10018,nd,RAguilar,RAguilar_nd,marginata,,,8.54444,-83.041664,0
10125,nd,RAguilar,RAguilar_nd,marginata,,,8.71667,-83.58056,0
10160,nd,RAguilar,RAguilar_nd,longa,,,8.46667,-83.583336,1
10221,nd,RAguilar,RAguilar_nd,longa,,,8.40833,-83.3111,1
9846,nd,RAguilar,RAguilar_nd,marginata,,,8.54444,-83.0417,0
9851,nd,RAguilar,RAguilar_nd,longa,,,8.67361,-83.1889,1
9894,nd,RAguilar,RAguilar_nd,mariae,,,8.52667,-83.2986,0
9926,nd,RAguilar,RAguilar_nd,longa,,,8.47778,-83.5944,1
7895,nd,RAndrade,RAndrade_nd,rostrata,,,0.083,-75.866,1
6759,nd,RBFoster,RBFoster_nd,subulata,,,-3.883,-78.433,0
7438,nd,RBFoster,RBFoster_nd,nigripraefixa,,,-0.617,-79.85,0
9102,nd,RBernal,RBernal_nd,regalis,,,5.41703,-76.0463,1
9188,nd,RBernal,RBernal_nd,rigida,,,5.19923,-74.8982,0
11233,nd,RRobles,RRobles_nd,pogonantha,var.,pubescens,9.79444,-83.10834,1
11233,nd,RRobles,RRobles_nd,pogonantha,var.,pubescens,9.79444,-83.10834,1
12627,nd,RSary,RSary_nd,ramonensis,,,10.21944,-84.593056,1
10052,nd,SEGArauz,SEGArauz_nd,stilesii,,,8.68333,-83.2167,1
10090,nd,SEGArauz,SEGArauz_nd,rostrata,,,8.68333,-83.2167,1
10067,nd,VRamirez,VRamirez_nd,stilesii,,,8.40318,-83.3398,1
9934,nd,WHuber,WHuber_nd,vellerigera,,,8.68333,-83.25,1
10016,nd,WJKress,WJKress_nd,stilesii,,,8.64,-83.17,1
10292,nd,WJKress,WJKress_nd,longa,,,8.78,-82.95,1
10368,nd,WJKress,WJKress_nd,pogonantha,,,8.78,-82.95,1
10368,nd,WJKress,WJKress_nd,pogonantha,,,8.78,-82.95,1
11206,nd,WJKress,WJKress_nd,stilesii,,,9.7,-84.37,1
12764,nd,WJKress,WJKress_nd,mariae,,,10.43,-84.03,0
20820,nd,WJKress,WJKress_nd,nigripraefixa,,,-0.571185,-79.313191,0
8590,nd,WJKress,WJKress_nd,arrecta,,,3.89778,-76.9606,1
12625,nd,ZNelson,ZNelson_nd,pogonantha,,,10.40972,-84.1125,1
12625,nd,ZNelson,ZNelson_nd,pogonantha,,,10.40972,-84.1125,1
12298,ndA,nd,nd_ndA,mariae,,,9,-70,0
9950,sn,AFernandez,AFernandez_sn,danielsiana,,,8.67778,-83.20278,1
10990,sn,ARodriguez,ARodriguez_sn,danielsiana,,,9.48333,-84.04305,1
8368,sn,ASBarfod,ASBarfod_sn,griggsiana,,,1.083,-78.283,0
11177,sn,BEHammel,BEHammel_sn,danielsiana,,,9.55833,-84.05417,1
8666,sn,BHoffman,BHoffman_sn,chartacea,,,3.25,-59.25,0
7724,sn,BJCBetancur,BJCBetancur_sn,chartacea,,,-0.633333,-72.0833,0
8374,sn,BJCBetancur,BJCBetancur_sn,fragilis,,,1.28333,-78.0667,0
9381,sn,BJCBetancur,BJCBetancur_sn,curtispatha,,,6.02222,-77.3514,1
9381,sn,BJCBetancur,BJCBetancur_sn,curtispatha,,,6.02222,-77.3514,1
7092,sn,BLojtnant,BLojtnant_sn,episcopalis,,,-2.083,-76.966,0
7433,sn,BLojtnant,BLojtnant_sn,curtispatha,,,-0.583,-79.366,1
7433,sn,BLojtnant,BLojtnant_sn,curtispatha,,,-0.583,-79.366,1
7557,sn,BOllgaard,BOllgaard_sn,chartacea,,,-0.516,-76.383,0
7789,sn,BOllgaard,BOllgaard_sn,fragilis,,,0.166,-78.766,0
11217,sn,DSantamaria,DSantamaria_sn,danielsiana,,,9.5,-83.94583,1
10087,sn,EFletes,EFletes_sn,danielsiana,,,8.7,-83.23139,1
10180,sn,EGArauzS,EGArauzS_sn,danielsiana,,,8.68333,-83.2167,1
5720,sn,EPingitore,EPingitore_sn,subulata,subsp.,gracilis,-25.68,-54.45,0
5721,sn,EPingitore,EPingitore_sn,subulata,subsp.,gracilis,-25.88,-54.41,0
8882,sn,FSarmiento,FSarmiento_sn,chartacea,,,4.32116,-73.3404,0
9832,sn,GCordero,GCordero_sn,danielsiana,,,8.625,-83.68056,1
7854,sn,HBalslev,HBalslev_sn,chartacea,,,0.533,-76.383,0
7017,sn,JBrandbyge,JBrandbyge_sn,episcopalis,,,-2.416,-77.333,0
7023,sn,JBrandbyge,JBrandbyge_sn,chartacea,,,-2.416,-77.333,0
7080,sn,JBrandbyge,JBrandbyge_sn,episcopalis,,,-2.383,-77.5,0
7324,sn,JBrandbyge,JBrandbyge_sn,episcopalis,,,-1.65,-75.966,0
11148,sn,JFMorales,JFMorales_sn,danielsiana,,,9.51111,-84.10555,1
11202,sn,JFMorales,JFMorales_sn,danielsiana,,,9.55694,-84.08,1
9167,sn,JLFernandezAlonso,JLFernandezAlonso_sn,fragilis,,,5.38311,-75.892,0
10185,sn,JRGrant,JRGrant_sn,danielsiana,,,8.77222,-83.375,1
11197,sn,JRGrant,JRGrant_sn,danielsiana,,,9.54167,-84.03333,1
9890,sn,JRGrant,JRGrant_sn,danielsiana,,,8.62222,-83.14445,1
24069,sn,JRStehmann&PISBraga,JRStehmann&PISBraga_sn,aemygdiana,,,-19.7897,-42.1392,0
24069,sn,JRStehmann&PISBraga,JRStehmann&PISBraga_sn,aemygdiana,,,-19.7897,-42.1392,0
24069,sn,JRStehmann&PISBraga,JRStehmann&PISBraga_sn,aemygdiana,,,-19.7897,-42.1392,0
23746,sn,KKawakita&EDMauri&RSGarcia,KKawakita&EDMauri&RSGarcia_sn,rostrata,,,-23.429444,-51.928333,1
10183,sn,LAcosta,LAcosta_sn,danielsiana,,,8.69152,-83.2389,1
7202,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,episcopalis,,,-1.05,-77.683,0
7511,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,episcopalis,,,-0.7,-77.166,0
7566,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,episcopalis,,,-0.266,-76.183,0
7673,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,episcopalis,,,-0.566,-75.45,0
7678,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,episcopalis,,,-0.65,-75.283,0
7705,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,episcopalis,,,-0.166,-75.266,0
7706,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,episcopalis,,,-0.616,-75.366,0
8372,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,curtispatha,,,1,-78.8,1
8372,sn,LBHolm-Nielsen,LBHolm-Nielsen_sn,curtispatha,,,1,-78.8,1
8855,sn,LGMorales,LGMorales_sn,griggsiana,,,4.40855,-74.4102,0
9462,sn,LGMorales,LGMorales_sn,fernandezii,,,6.72827,-75.9983,0
8658,sn,LGillespie,LGillespie_sn,chartacea,,,3.25,-59.25,0
7355,sn,LPKvist,LPKvist_sn,curtispatha,,,-0.35,-79.366,1
7355,sn,LPKvist,LPKvist_sn,curtispatha,,,-0.35,-79.366,1
7771,sn,LPKvist,LPKvist_sn,curtispatha,,,0.8,-78.9,1
7771,sn,LPKvist,LPKvist_sn,curtispatha,,,0.8,-78.9,1
23610,sn,LWLima-Verde,LWLima-Verde_sn,rostrata,,,-4.225,-38.9233,1
12024,sn,MFWagner,MFWagner_sn,mariae,,,9.03,-79.63,0
10233,sn,MHGrayum,MHGrayum_sn,danielsiana,,,8.65833,-83.2,1
7819,sn,PFilskov,PFilskov_sn,griggsiana,,,0.133,-78.683,0
8835,sn,PSilverstone,PSilverstone_sn,griggsiana,,,4.17254,-75.8773,0
9863,sn,RAguilar,RAguilar_sn,danielsiana,,,8.72653,-83.463104,1
6772,sn,RBFoster,RBFoster_sn,chartacea,,,-3.883,-78.433,0
7030,sn,RBFoster,RBFoster_sn,curtispatha,,,-2.567,-79.35,1
7030,sn,RBFoster,RBFoster_sn,curtispatha,,,-2.567,-79.35,1
7401,sn,RBFoster,RBFoster_sn,curtispatha,,,-0.033,-79.967,1
7401,sn,RBFoster,RBFoster_sn,curtispatha,,,-0.033,-79.967,1
18839,sn,RWhitesell,RWhitesell_sn,atratensis,,,5.528371,-76.629605,1
1360,sn,SBarnes,SBarnes_sn,marginata,,,10.089917,-61.85733,0
10054,sn,WHuber,WHuber_sn,danielsiana,,,8.68333,-83.25,1
24050,snD,nd,nd_snD,aemygdiana,,,-19.7122,-42.7322,0
24050,snD,nd,nd_snD,aemygdiana,,,-19.7122,-42.7322,0
24050,snD,nd,nd_snD,aemygdiana,,,-19.7122,-42.7322,0
9273,zhma-2186,nd,nd_zhma-2186,episcopalis,,,5.35,-65.75,0
23819,1,CSTeramoto,CSTeramoto_01,rostrata,,,-23.5228,-46.1883,1
7249,1,JCevallos,JCevallos_1,chartacea,,,-1.07,-77.6,0
6409,1,REhrich,REhrich_1,rostrata,,,-9.831,-67.952,1
11901,3,CGQuistgaardP,CGQuistgaardP_3,mariae,,,9.36,-79.97,0
6404,5,REhrich,REhrich_5,episcopalis,,,-9.975,-67.81,0
23839,6,LPMarouelli,LPMarouelli_6,chartacea,,,-16.4836,-49.3111,0
6677,8,VHodges&JGorham,VHodges&JGorham_8,rostrata,,,-4.92,-78.32,1
6690,9,CAGrandezR,CAGrandezR_9,juruana,,,-4.92,-74.33,1
6668,9,RRojas,RRojas_9,episcopalis,,,-4.62,-78.21,0
22604,10-8734,WJKress,WJKress_10-8734,danielsiana,,,8.88742,-83.02963,1
22605,10-8735,WJKress,WJKress_10-8735,stilesii,,,8.88742,-83.02963,1
22610,10-8742,WJKress,WJKress_10-8742,ramonensis,,,10.291542,-84.547642,1
22617,10-8749,WJKress,WJKress_10-8749,pogonantha,var.,holerythra,10.133556,-83.933583,1
22617,10-8749,WJKress,WJKress_10-8749,pogonantha,var.,holerythra,10.133556,-83.933583,1
6613,11,RRojas,RRojas_11,rostrata,,,-4.62,-78.21,1
22621,11-8794,WJKress,WJKress_11-8794,platystachys,,,9.08,-79.651944,0
22623,11-8798,WJKress,WJKress_11-8798,magnifica,,,8.650833,-80.054167,1
22626,11-8801,WJKress,WJKress_11-8801,ramonensis,,,8.645278,-80.094167,1
6517,12,REhrich,REhrich_12,marginata,,,-7.614,-72.896,0
6500,13,REhrich,REhrich_13,rostrata,,,-7.614,-72.896,1
5753,15,DVillarrol,DVillarrol_15,rostrata,,,-18.47,-68.9,1
23838,17,LPMarouelli,LPMarouelli_17,chartacea,,,-16.4836,-49.3111,0
6559,18,FDominguezPena,FDominguezPena_18,episcopalis,,,-5.9,-78.67,0
6699,18,WdeJong,WdeJong_18,episcopalis,,,-4.9,-73.8,0
18718,18vi.100,EArbelaez&JAraqueMolina,EArbelaez&JAraqueMolina_18vi.100,marginata,,,4.051341,-67.74037,0
7178,20,WPalacios,WPalacios_20,pastazae,,,-1.45,-78.1,1
7178,20,WPalacios,WPalacios_20,pastazae,,,-1.45,-78.1,1
7178,20,WPalacios,WPalacios_20,pastazae,,,-1.45,-78.1,1
5931,21,TMiranda,TMiranda_21,lingulata,,,-14.98,-67.79,0
22535,23,TMiranda,TMiranda_23,rostrata,,,-14.979722,-67.789722,1
5928,23,TMiranda,TMiranda_23,rostrata,,,-14.98,-67.79,1
24040,27,HOPengel,HOPengel_27,aemygdiana,,aemygdiana,-15.1914,-39.4953,0
24040,27,HOPengel,HOPengel_27,aemygdiana,,aemygdiana,-15.1914,-39.4953,0
24040,27,HOPengel,HOPengel_27,aemygdiana,,aemygdiana,-15.1914,-39.4953,0
23886,27,OPHarvei,OPHarvei_27,aemygdiana,ssp.,aemygdiana,-15.166667,-39.583333,0
23886,27,OPHarvei,OPHarvei_27,aemygdiana,ssp.,aemygdiana,-15.166667,-39.583333,0
23886,27,OPHarvei,OPHarvei_27,aemygdiana,ssp.,aemygdiana,-15.166667,-39.583333,0
23561,29,WRosalino&RPospischa,WRosalino&RPospischa_29,marginata,,,-9.9575,-58.4136,0
23499,30,IBrasil,IBrasil_30,rostrata,,,-9.97472,-67.81,1
12091,33,GASullivan,GASullivan_33,platystachys,,,9.06,-79.65,0
6288,33,KMeza,KMeza_33,penduloides,,,-10.32,-75.25,0
6252,36,KMeza,KMeza_36,vellerigera,,,-10.32,-75.25,1
6255,41,KMeza,KMeza_41,chartacea,,,-10.3,-75.25,0
24230,41,RBraga,RBraga_41,subulata,,,-23.3808,-53.2917,0
5947,44,AAraujo,AAraujo_44,rostrata,,,-14.65,-67.79,1
13097,44,ECastro,ECastro_44,mariae,,,10.43,-84,0
5926,45,AAraujo,AAraujo_45,rostrata,,,-14.65,-67.79,1
15164,46,SGLeiva,SGLeiva_46,aemygdiana,,,-6.649196,-79.31143,0
15164,46,SGLeiva,SGLeiva_46,aemygdiana,,,-6.649196,-79.31143,0
15164,46,SGLeiva,SGLeiva_46,aemygdiana,,,-6.649196,-79.31143,0
6893,47,FAyala,FAyala_47,episcopalis,,,-3.73,-73.23,0
6246,49,KMeza,KMeza_49,vellerigera,,,-10.32,-75.25,1
6308,52,KMeza,KMeza_52,penduloides,,,-10.32,-75.25,0
6295,56,KMeza,KMeza_56,episcopalis,,,-10.25,-75.15,0
6290,57,KMeza,KMeza_57,subulata,subsp.,subulata,-10.67,-75.38,0
6253,61,KMeza,KMeza_61,lingulata,,,-10.83,-75.28,0
6221,63,KMeza,KMeza_63,rostrata,,,-10.78,-75.33,1
10589,64,JPFolsom,JPFolsom_64,ramonensis,var.,xanthotricha,8.68,-80.61,1
23676,65,DCLKufner,DCLKufner_65,marginata,,,-19.487617,-57.092153,0
7537,65,JZaruma,JZaruma_65,aemygdiana,subsp.,aemygdiana,-0.4,-77.17,0
7537,65,JZaruma,JZaruma_65,aemygdiana,subsp.,aemygdiana,-0.4,-77.17,0
7537,65,JZaruma,JZaruma_65,aemygdiana,subsp.,aemygdiana,-0.4,-77.17,0
