BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4042997,,V,0,,,C. Farron,7554,,P,28,6,1970,28 June 1970,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Gabon,,,,0,,0,0,0,0,No,No,0.566667,N,12.866667,E,DM,,,,,0.566667,12.866667,NE012,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,76,0
4043048,,V,0,,,A.H. Gentry,32815,G.E. Pilz,MO,18,6,1981,18 June 1981,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.833333,N,4.366667,E,DM,,,,,6.833333,4.366667,NE64,150,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043066,,V,0,,,G. Gilles,18,,P,22,3,1970,22 March 1970,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Gabon,,,,0,,0,0,0,0,No,No,0.366667,N,9.433333,E,DM,,,,,0.366667,9.433333,NE09,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,76,0
4043106,,V,0,,,E. Guinea,2293,,K,15,2,1950,15 February 1950,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Equatorial Guinea,,,,0,,0,0,0,0,No,No,3.383333,N,8.716667,E,DM,,,,,3.383333,8.716667,NE38,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,240,0
4043133,,V,3,,,D.K. Harder,2991,et al.,"K,MO,US",2,7,1995,2 July 1995,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,Eastern Region,,Atewa Range Forest Reserve,0,,0,0,0,0,No,No,6.216667,N,-0.533333,W,DM,,,,,6.216667,-0.533333,NW60,600,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,79,0
4043185,,V,0,,,F.R. Irvine,1357,,K,30,4,1930,30 April 1930,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.366667,N,-0.366667,W,DM,,,,,6.366667,-0.366667,NW60,304,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,79,0
4043190,,V,0,,,H. Jacques-Flix,2474,,P,1,11,1938,1 November 1938,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.766667,N,10.816667,E,DM,,,,,4.766667,10.816667,NE410,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043193,,V,0,,,H. Jacques-Flix,9176,,P,21,11,1967,21 November 1967,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.233333,N,10.716667,E,DM,,,,,3.233333,10.716667,NE310,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043216,,V,0,,,A.P.D. Jones,16669,C.F.A. Onochie,BM,11,3,1946,11 March 1946,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,7.066667,N,4.033333,E,DM,,,,,7.066667,4.033333,NE74,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043227,,V,0,,,M. Kaji,138,,P,24,12,1983,24 December 1983,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,2.25,N,10.183333,E,DM,,,,,2.25,10.183333,NE210,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043249,,V,0,,,A.E. Kitson,s.n.,,BM,0,0,1909,1909,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.616667,N,3.316667,E,DM,,,,,6.616667,3.316667,NE63,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043251,,V,0,,,M. Knecht,252,,G,1,5,1978,1 May 1978,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ivory Coast,,,,0,,0,0,0,0,No,No,5.466667,N,-3.2,W,DM,,,,,5.466667,-3.2,NW53,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,235,0
4043255,,V,0,,,A. Koufani,144,,P,29,9,1978,29 September 1978,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,,0,,0,0,0,0,No,No,2.5,N,11.133333,E,DM,4,map,,,2.5,11.133333,NE211,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043327,,V,0,,,R. Letouzey,1589,,P,11,4,1959,11 April 1959,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.666667,N,12.366667,E,DM,,,,,4.666667,12.366667,NE412,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043332,,V,0,,,R. Letouzey,3008,,P,10,2,1960,10 February 1960,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.916667,N,13.666667,E,DM,,,,,4.916667,13.666667,NE413,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043335,,V,0,,,R. Letouzey,3707,,P,4,4,1961,4 April 1961,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.966667,N,13.166667,E,DM,3,map,,,3.966667,13.166667,NE313,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043337,,V,0,,,R. Letouzey,4117,,P,22,1,1962,22 January 1962,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,2.783333,N,10.4,E,DM,4,map,,,2.783333,10.4,NE210,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043338,,V,0,,,R. Letouzey,4195,,P,13,2,1962,13 February 1962,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.25,N,12.116667,E,DM,4,map,,,3.25,12.116667,NE312,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043341,,V,0,,,R. Letouzey,5426,,P,18,7,1963,18 July 1963,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.016667,N,14.316667,E,DM,4,map,,,4.016667,14.316667,NE414,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043350,,V,0,,,R. Letouzey,10255,,P,5,4,1970,5 April 1970,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,2.75,N,10.2,E,DM,4,FUZZY,,,2.75,10.2,NE210,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043355,,V,0,,,R. Letouzey,12211,,P,29,3,1973,29 March 1973,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.516667,N,15.05,E,DM,3,map,,,3.516667,15.05,NE315,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043364,,V,3,,,R. Letouzey,13679,,"BR,K,P",29,5,1975,29 May 1975,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,5.766667,N,9.266667,E,DM,,,,,5.766667,9.266667,NE59,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043496,,V,0,,,P. Mezili,114,,P,10,4,1968,10 April 1968,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,2.383333,N,10.4,E,DM,,,,,2.383333,10.4,NE210,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043503,,V,0,,,J. Mige,s.n.,,G,12,5,1965,12 May 1965,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ivory Coast,,,,0,,0,0,0,0,No,No,5.583333,N,-3.15,W,DM,,,,,5.583333,-3.15,NW53,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,235,0
4043511,,V,1,,,A.C. Miles,8,,K,10,6,1913,10 June 1913,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,Western Region,,Tarkwa,0,,0,0,0,0,No,No,5.3,N,-1.983333,W,DM,4,,,,5.3,-1.983333,NW51,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,79,0
4043542,,V,0,,,J.K. Morton,s.n.,,K,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.166667,N,-0.55,W,DM,,,,,6.166667,-0.55,NW60,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,79,0
4043567,,V,0,,,J. Nemba,272,D.W. Thomas,MO,23,10,1986,23 October 1986,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.6,N,9.366667,E,DM,,,,,4.6,9.366667,NE49,160,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043598,,V,0,,,J. Ntui,742,"Bebiem, E",MO,1,11,1995,1 November 1995,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,5.466667,N,8.366667,E,DM,,,,,5.466667,8.366667,NE58,105,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043601,,V,0,,,H.C. Okereke,26887,Alayi,K,21,3,1952,21 March 1952,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.833333,N,4.366667,E,DM,,,,,6.833333,4.366667,NE64,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043605,,V,0,,,J.-M. Onana,16,,P,22,9,1984,22 September 1984,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,5.766667,N,9.283333,E,DM,,,,,5.766667,9.283333,NE59,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043606,,V,0,,,C.F.A. Onochie,15512,,K,24,4,1953,24 April 1953,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.833333,N,4.366667,E,DM,,,,,6.833333,4.366667,NE64,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043607,,V,0,,,C.F.A. Onochie,17341,A.P.D. Jones,K,2,6,1946,2 June 1946,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,7.416667,N,3.733333,E,DM,,,,,7.416667,3.733333,NE73,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043609,,V,0,,,C.F.A. Onochie,33385,,K,27,7,1953,27 July 1953,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.85,N,5.1,E,DM,,,,,6.85,5.1,NE65,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043676,,V,0,,,P.R. Preuss,461,,B,2,9,1890,2 September 1890,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.666667,N,9.4,E,DM,,,,,4.666667,9.4,NE49,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043677,,V,0,,,R.W.H. Price,81,"Evans, GB","K,NY",20,8,1962,20 August 1962,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.116667,N,13.8,E,DM,,,,,3.116667,13.8,NE313,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043678,,V,0,,,R.W.H. Price,178,"Evans, GB","BR,K",29,8,1962,29 August 1962,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.116667,N,13.8,E,DM,,,,,3.116667,13.8,NE313,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043751,,V,0,,,P.W. Richards,3165,,"BM,BR",28,2,1935,28 February 1935,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,7.116667,N,4.366667,E,DM,,,,,7.116667,4.366667,NE74,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043752,,V,0,,,P.W. Richards,3396,,BM,22,4,1935,22 April 1935,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,7.116667,N,4.366667,E,DM,,,,,7.116667,4.366667,NE74,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043791,,V,2,,,W.W. Sanford,5299,,"K,P",2,11,1968,2 November 1968,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.866667,N,11.516667,E,DM,,,,,3.866667,11.516667,NE311,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043796,,V,0,,,W.W. Sanford,6048,,K,25,2,1969,25 February 1969,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Equatorial Guinea,,,,0,,0,0,0,0,No,No,1.85,N,9.75,E,DM,,,,,1.85,9.75,NE19,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,240,0
4043842,,V,0,,,B. Sonk,1059,,K,30,4,1994,30 April 1994,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.45,N,8.9,E,DM,,,,,4.45,8.9,NE48,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043875,,V,0,,,P.A. Talbot,885,,BM,0,0,1911,1911,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,5.316667,N,8.566667,E,DM,,,,,5.316667,8.566667,NE58,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043878,,V,2,,,S. Tamajong,20281,,"K,P",8,12,1946,8 December 1946,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.8,N,3.9,E,DM,,,,,6.8,3.9,NE63,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043892,,V,6,,,D.W. Thomas,4208,P. Mambo,"BR,E,K,MO,NY,US",20,6,1984,20 June 1984,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,5.966667,N,8.916667,E,DM,,,,,5.966667,8.916667,NE58,100,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043906,,V,0,,,D.W. Thomas,8188,,MO,15,6,1988,15 June 1988,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.783333,N,8.85,E,DM,,,,,4.783333,8.85,NE48,70,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4043948,,V,0,,,P. Tuley,738,,K,13,7,1964,13 July 1964,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,5.316667,N,8.566667,E,DM,,,,,5.316667,8.566667,NE58,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,154,0
4043999,,V,0,,,J.P. Watts,889,,K,31,10,1993,31 October 1993,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.4,N,8.966667,E,DM,,,,,4.4,8.966667,NE48,180,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4044007,,V,0,,,J.I. Wheatley,370,,K,11,6,1992,11 June 1992,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.05,N,9.233333,E,DM,,,,,4.05,9.233333,NE49,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4044018,,V,0,,WAG.1202180,J.J.F.E. de Wilde,3963,,WAG,25,6,1964,25 June 1964,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,East Province,,,0,,0,0,0,0,No,No,4.316667,N,13.566667,E,DM,4,,,,4.316667,13.566667,NE413,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4044023,,V,0,,,H.C.D. de Wit,3968,J.K. Morton,K,9,1,1958,9 January 1958,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.116667,N,-0.766667,W,DM,,,,,6.116667,-0.766667,NW60,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,79,0
4044055,,V,6,,,G.A. Zenker,3244,,"BM,BR,E,G,K,WRSL",0,0,1904,1904,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,Bipindi,0,,0,0,0,0,No,No,3.083333,N,10.416667,E,DM,3,map,,,3.083333,10.416667,NE310,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4044056,,V,5,,,G.A. Zenker,3290,,"BM,E,G,K,US",0,0,1907,1907,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,Bipindi,0,,0,0,0,0,No,No,3.083333,N,10.416667,E,DM,3,map,,,3.083333,10.416667,NE310,0,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
4477060,,V,1,,,I. Parmentier,3555,P. Esono,BRLU,31,5,2002,31 May 2002,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,30,3,2016,,,Africa,West-Central Tropical Afr,Equatorial Guinea,"Rio Muni, Wele Nzas",,,0,,0,0,0,0,No,No,1.066667,N,11.2,E,DD,5,,,,1.066667,11.2,NE111,580,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,240,0
4477061,,V,1,,,J. Lejoly,1032,,BRLU,16,12,1986,16 December 1986,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Paracostus englerianus (K.Schum.) C.D.Specht,P.J.M. Maas; H. Maas-van de Kamer,30,3,2016,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,,0,,0,0,0,0,No,No,2.766667,N,12.033333,E,DM,,,,,2.766667,12.033333,NE212,700,0,Paracostus,englerianus,(K.Schum.) C.D.Specht,0,36,30003,304598,46,0
