BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043147,,V,0,,,D.J. Harris,3845,,K,12,11,1993,12 November 1993,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.3,N,8.95,E,DM,,,,,4.3,8.95,NE48,100,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,46,0
4043150,,V,0,,,L. Hdin,200,,P,27,2,1927,27 February 1927,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.583333,N,13.666667,E,DM,,,,,4.583333,13.666667,NE413,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,46,0
4043151,,V,0,,,H. Heitz,s.n.,,P,16,11,1936,16 November 1936,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Gabon,,,,0,,0,0,0,0,No,No,0.4,N,9.466667,E,DM,,,,,0.4,9.466667,NE09,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,76,0
4043152,,V,0,,,F.L. Hendrickx,826,,BR,29,2,1940,29 February 1940,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,3.466667,N,25.716667,E,DM,,,,,3.466667,25.716667,NE325,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043160,,V,0,,,F.N. Hepper,8054,J. Maley,"K,P",3,2,1984,3 February 1984,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ivory Coast,,,,0,,0,0,0,0,No,No,7.55,N,-7.833333,W,DM,,,,,7.55,-7.833333,NW77,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,235,0
4043175,,V,0,,,A.C. Hoyle,966,,BM,27,1,1948,27 January 1948,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Northeast Tropical Africa,Sudan,,,,0,,0,0,0,0,No,No,4.566667,N,28.4,E,DM,,,,,4.566667,28.4,NE428,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,184,0
4043177,,V,0,,,G. Hulstaert,1129,,BR,3,10,1943,3 October 1943,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-0.333333,S,19.1,E,DM,,,,,-0.333333,19.1,SE019,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043187,,V,0,,,J.A.D. Jackson,211,,K,2,2,1964,2 February 1964,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,10.516667,N,7.433333,E,DM,,,,,10.516667,7.433333,NE107,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,154,0
4043197,,V,2,,,P. Jaeger,1746,,"K,P",18,9,1945,18 September 1945,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Sierra Leone,,,,0,,0,0,0,0,No,No,9.033333,N,-11.15,W,DM,,,,,9.033333,-11.15,NW911,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,190,0
4043199,,V,0,,,P. Jaeger,7302,,"K,P",31,8,1964,31 August 1964,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Sierra Leone,,,,0,,0,0,0,0,No,No,9.166667,N,-11.116667,W,DM,3,BRAHM,,,9.166667,-11.116667,NW911,400,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,190,0
