BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
10116,,V,2,10254,WAG.1872525,F.J. Breteler,6714,,WAG,1,10,1970,1 October 1970,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Gabon,Haut-Ogoou,,,0,,0,0,0,0,No,No,-1.55,S,13.25,E,,5,,,,-1.55,13.25,SE113,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
16804,,V,2,17147,WAG.1872528,A.J.M. Leeuwenberg,13501,J.G.M. Persoon & T. Nzabi,WAG,13,9,1985,13 September 1985,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer; C.D. Specht,7,11,2002,,,Africa,West-Central Tropical Afr,Gabon,Woleu-Ntem,,,0,,0,0,0,0,No,No,0.8,N,10.833333,E,,5,,,,0.8,10.833333,NE010,500,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
18490,,V,2,18707,WAG0114505,A.M. Louis,932,F.J. Breteler & J. de Bruijn,"LBV,WAG",26,11,1983,26 November 1983,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Gabon,Ngouni,,,0,,0,0,0,0,No,No,-1.65,S,11.766667,E,,5,,,,-1.65,11.766667,SE111,800,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
19110,,V,4,19345,WAG.1872499,J.J.F.E. de Wilde,11530,L.J.G. van der Maesen & J.-M. Moussavou,"E,LBV,WAG",11,12,1995,11 December 1995,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer; C.D. Specht,7,11,2002,,,Africa,West-Central Tropical Afr,Gabon,Ngouni,,,0,,0,0,0,0,No,No,-1.3,S,10.416667,E,,5,,,,-1.3,10.416667,SE110,250,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
20396,,V,3,20643,WAG.1872489,J.J. Wieringa,309,,"LBV,WAG",27,12,1989,27 December 1989,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Gabon,Woleu-Ntem,,,0,,0,0,0,0,No,No,0.616667,N,10.45,E,,5,,,,0.616667,10.45,NE010,600,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
22376,,V,3,22642,WAG.1872516,J.J. Bos,3775,,WAG,27,1,1969,27 January 1969,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,,0,,0,0,0,0,No,No,2.85,N,10,E,,5,Sheet,,,2.85,10,NE210,0,0,Costus,ligularis,Baker,0,36,9766,7150,46,0
51735,,V,8,,WAG.1872514,J.J. Bos,3989,,"BR,LMA,MO,P,WAG,WAG,YA",25,2,1969,25 February 1969,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,,0,,0,0,0,0,No,No,2.866667,N,9.9,E,,,,,,2.866667,9.9,NE29,0,0,Costus,ligularis,Baker,0,36,9766,7150,46,0
77298,,V,2,,WAG.1872504,A.M. Louis,2016,J. Wagner,"LBV,WAG",11,2,1986,11 February 1986,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,A.M. Louis,0,5,1986,,,Africa,West-Central Tropical Afr,Gabon,Estuaire,,,0,,0,0,0,0,No,No,0.916667,N,9.583333,E,,,,,,0.916667,9.583333,NE09,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
117581,,V,2,,WAG.1872487,M.S.M. Sosef,525,M.E. Leal; Y. Azizet Issemb; B. Nziengui & G. Nang-Essouma,"LBV,WAG",20,10,1999,20 October 1999,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Gabon,Ogoou-Ivindo,,Lop Reserve,0,,0,0,0,0,No,No,-0.6,S,11.733333,E,,5,,,,-0.6,11.733333,SE011,280,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
147109,,V,3,,WAG.1872506,A.M. Louis,3124,B. Akendengu,"LBV,MO,WAG",11,2,1990,11 February 1990,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Gabon,Ngouni,,,0,,0,0,0,0,No,No,-1.65,S,11.766667,E,,,,,,-1.65,11.766667,SE111,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
147131,,V,2,,WAG.1872503,A.M. Louis,3147,B. Akendengu,"LBV,WAG",12,2,1990,12 February 1990,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,A.M. Louis,0,3,1992,,,Africa,West-Central Tropical Afr,Gabon,Ngouni,,,0,,0,0,0,0,No,No,-1.633333,S,11.75,E,,4,,,,-1.633333,11.75,SE111,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
153593,,V,1,,,Y. Azizet Issemb,264,,LBV,6,9,1999,6 September 1999,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,Y. Azizet Issemb,0,0,2000,,,Africa,West-Central Tropical Afr,Gabon,Moyen-Ogoou,,,0,,0,0,0,0,No,No,-0.416667,S,10.833333,E,,3,,,,-0.416667,10.833333,SE010,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
160832,,V,1,,,G.M.P.C. Le Testu,1817,,P,0,10,1914,October 1914,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,,0,0,0,,,Africa,West-Central Tropical Afr,Gabon,Nyanga,,,0,,0,0,0,0,No,No,-3.166667,S,10.666667,E,,2,,,,-3.166667,10.666667,SE310,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
161224,,V,1,,,G.M.P.C. Le Testu,2238,,P,0,10,1917,October 1917,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,,0,0,0,,,Africa,West-Central Tropical Afr,Gabon,Ngouni,,,0,,0,0,0,0,No,No,-1.383333,S,11,E,,4,,,,-1.383333,11,SE111,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
166810,,V,1,,,G.M.P.C. Le Testu,5112,,P,0,11,1924,November 1924,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,,0,0,0,,,Africa,West-Central Tropical Afr,Gabon,Ngouni,,,0,,0,0,0,0,No,No,-1.55,S,10.616667,E,,4,,,,-1.55,10.616667,SE110,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
167072,,V,1,,,G.M.P.C. Le Testu,5484,,P,0,9,1925,September 1925,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus ligularis Baker,,0,0,0,,,Africa,West-Central Tropical Afr,Gabon,Ngouni,,,0,,0,0,0,0,No,No,-1.95,S,11.333333,E,,4,,,,-1.95,11.333333,SE111,0,0,Costus,ligularis,Baker,0,36,9766,7150,76,0
