BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4042857,,V,0,,,J.M. Dalziel,560,,"E,K",12,6,1911,12 June 1911,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,13.066667,N,5.233333,E,DM,,,,,13.066667,5.233333,NE135,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,154,0
4042858,,V,0,,,J.M. Dalziel,s.n.,,E,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,13.066667,N,5.233333,E,DM,,,,,13.066667,5.233333,NE135,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,154,0
4042868,,V,0,,,M.T. Dawe,498,,K,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Sierra Leone,,,,0,,0,0,0,0,No,No,9.516667,N,-12.516667,W,DM,,,,,9.516667,-12.516667,NW912,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,190,0
4042869,,V,0,,,M.T. Dawe,1013,,K,20,5,1910,20 May 1910,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Uganda,,,,0,,0,0,0,0,No,No,0.05,N,32.433333,E,DM,,,,,0.05,32.433333,NE032,1371,1524,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,215,0
4042889,,V,0,,,R.E. Delhaye,43,,BR,17,2,1955,17 February 1955,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-5.45,S,14.9,E,DM,,,,,-5.45,14.9,SE514,500,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
4042906,,V,0,,,E. Detilleux,161,,"BR,K",27,11,1956,27 November 1956,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-11.766667,S,27.45,E,DM,,,,,-11.766667,27.45,SE1127,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
4042907,,V,0,,,R. Devred,61,,"BR,K",29,11,1949,29 November 1949,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-5.45,S,13.5,E,DM,,,,,-5.45,13.5,SE513,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
4042920,,V,0,,,R. D'hose,41,,BR,11,11,1986,11 November 1986,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-12.366667,S,28.433333,E,DM,,,,,-12.366667,28.433333,SE1228,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
4042921,,V,0,,,R. D'hose,56,,BR,11,11,1986,11 November 1986,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-12.366667,S,28.433333,E,DM,,,,,-12.366667,28.433333,SE1228,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
4042922,,V,0,,,R. D'hose,64,,BR,11,11,1986,11 November 1986,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-12.4,S,28.383333,E,DM,,,,,-12.4,28.383333,SE1228,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
