BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043122,,V,0,,,J.B. Hall,39223,A.A. Enti,GC,2,3,1969,2 March 1969,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.133333,N,-0.916667,W,DM,,,,,6.133333,-0.916667,NW60,0,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,79,0
4043134,,V,0,,,D.K. Harder,3320,et al.,"MO,US",4,7,1995,4 July 1995,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.216667,N,-0.533333,W,DM,,,,,6.216667,-0.533333,NW60,810,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,79,0
4043203,,V,0,,,P. Jaeger,9959,,P,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Liberia,,,,0,,0,0,0,0,No,No,7.566667,N,-8.533333,W,DM,,,,,7.566667,-8.533333,NW78,0,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,119,0
4043529,,V,0,,,J.K. Morton,873,,GC,28,4,1954,28 April 1954,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.316667,N,-0.5,W,DM,,,,,6.316667,-0.5,NW60,0,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,79,0
4043531,,V,0,,,J.K. Morton,2531,,GC,7,12,1956,7 December 1956,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,Western Region,,,0,,0,0,0,0,No,No,4.783333,N,-2.133333,W,DM,,,,,4.783333,-2.133333,NW42,0,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,79,0
4043533,,V,0,,,J.K. Morton,8107,,GC,16,12,1952,16 December 1952,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.166667,N,-0.55,W,DM,,,,,6.166667,-0.55,NW60,518,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,79,0
4044022,,V,0,,,H.C.D. de Wit,2931,J.K. Morton,"GC,K,WAG",9,1,1958,9 January 1958,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.266667,N,-0.566667,W,DM,,,,,6.266667,-0.566667,NW60,0,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,79,0
4477591,,V,0,,,K. Obeng-Darko,953,,K,19,8,1954,19 August 1954,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West Tropical Africa,Ghana,Eastern Region,,Bunso,0,,0,0,0,0,No,No,6.283333,N,-0.466667,W,DM,4,,,,6.283333,-0.466667,NW60,0,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,79,0
4477729,,V,1,,,J.-G. Adam,6829,,P,8,11,1949,8 November 1949,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West Tropical Africa,Guinea,Nzrkor,Macenta,,0,,0,0,0,0,No,No,8.518277,N,-9.602768,W,DM,4,Google,,,8.518277,-9.602768,NW89,0,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,81,0
4477730,,V,1,,,J.-G. Adam,16234,,P,29,11,1958,29 November 1958,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus gracillimus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West Tropical Africa,Liberia,Grand Bassa,,,0,,0,0,0,0,No,No,6.183333,N,-9.766667,W,DM,4,,,,6.183333,-9.766667,NW69,0,0,Costus,gracillimus,Maas & H.Maas,0,36,9766,419836,119,0
