BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043448,,V,0,,,K. Macluskie,1,,E,1,7,1946,1 July 1946,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Sierra Leone,Northern Province,,,0,,0,0,0,0,No,No,8.666667,N,-12.4,W,DM,4,FUZZY,,,8.666667,-12.4,NW812,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,190,0
4043449,,V,0,,,F.C. Magogo,563,P.E. Glover,K,28,3,1968,28 March 1968,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Kenya,,,,0,,0,0,0,0,No,No,-4.25,S,39.4,E,DM,,,,,-4.25,39.4,SE439,198,0,Costus,afer,Ker Gawl.,0,36,9766,1551,110,0
4043450,,V,0,,,F.C. Magogo,750,P.E. Glover,K,3,4,1968,3 April 1968,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Kenya,,,,0,,0,0,0,0,No,No,-4.116667,S,39.416667,E,DM,,,,,-4.116667,39.416667,SE439,198,0,Costus,afer,Ker Gawl.,0,36,9766,1551,110,0
4043451,,V,0,,,J. Mahon,s.n.,,K,0,0,1901,1901,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Uganda,,,,0,,0,0,0,0,No,No,0.05,N,32.433333,E,DM,,,,,0.05,32.433333,NE032,1189,0,Costus,afer,Ker Gawl.,0,36,9766,1551,215,0
4043455,,V,0,,,F. Malaisse,14558,,BR,21,1,1995,21 January 1995,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Guinea-Bissau,,,,0,,0,0,0,0,No,No,11.2,N,-15.033333,W,DM,,,,,11.2,-15.033333,NW1115,5,0,Costus,afer,Ker Gawl.,0,36,9766,1551,237,0
4043457,,V,0,,,S.J. Manktelow,104,et al.,UPS,24,3,1989,24 March 1989,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-6.116667,S,37.566667,E,DM,,,,,-6.116667,37.566667,SE637,580,640,Costus,afer,Ker Gawl.,0,36,9766,1551,214,0
4043461,,V,0,,,G. Mann,2143,,"K,P",0,1,1863,January 1863,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.966667,N,9.516667,E,,3,,,,3.966667,9.516667,NE39,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,46,0
4043463,,V,1,,WAG.1570031,S.D. Manning,1252,,"K,WAG",18,12,1986,18 December 1986,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,,0,,0,0,0,0,No,No,5.1,N,9.066667,E,DM,,,,,5.1,9.066667,NE59,80,0,Costus,afer,Ker Gawl.,0,36,9766,1551,46,0
4043468,,V,0,,,B. Masens,564,,BR,21,11,1990,21 November 1990,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-5.033333,S,18.8,E,DM,,,,,-5.033333,18.8,SE518,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,236,0
4043472,,V,0,,,G. Massawe,154,,MO,3,2,1999,3 February 1999,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-7.833333,S,36.883333,E,DM,,,,,-7.833333,36.883333,SE736,350,0,Costus,afer,Ker Gawl.,0,36,9766,1551,214,0
4043473,,V,0,,,O.H. Massey,41,,NY,24,8,1909,24 August 1909,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Liberia,,,,0,,0,0,0,0,No,No,6.3,N,-10.8,W,DM,,,,,6.3,-10.8,NW610,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,119,0
4043475,,V,0,,,F. Matagne,267,,BR,2,7,1936,2 July 1936,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-6.75,S,23.95,E,DM,,,,,-6.75,23.95,SE623,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,236,0
4043476,,V,0,,,A. Mathey,40,H.W. Scholz,B,14,9,1974,14 September 1974,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Togo,,,,0,,0,0,0,0,No,No,6.9,N,0.633333,E,DM,,,,,6.9,0.633333,NE60,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,202,0
4043477,,V,0,,,A. Mathey,120,H.W. Scholz,B,16,9,1974,16 September 1974,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Togo,,,,0,,0,0,0,0,No,No,6.9,N,0.616667,E,DM,,,,,6.9,0.616667,NE60,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,202,0
4043479,,V,0,,,Matos,7665,,LISC,1,8,1994,1 August 1994,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Sao Tom & Principe,,,,0,,0,0,0,0,No,No,0.266667,N,6.55,E,DM,,,,,0.266667,6.55,NE06,650,0,Costus,afer,Ker Gawl.,0,36,9766,1551,247,0
4043490,,V,0,,,M.C. Merello,1185,et al.,"MO,US,WAG",1,7,1995,1 July 1995,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.216667,N,-0.533333,W,DM,,,,,6.216667,-0.533333,NW60,790,810,Costus,afer,Ker Gawl.,0,36,9766,1551,79,0
4043494,,V,0,,,F.G. Meyer,8034,,"K,US",16,1,1962,16 January 1962,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Northeast Tropical Africa,Ethiopia,,,,0,,0,0,0,0,No,No,7.166667,N,35.3,E,DM,,,,,7.166667,35.3,NE735,1250,0,Costus,afer,Ker Gawl.,0,36,9766,1551,69,0
4043495,,V,0,,,F.G. Meyer,8922,,K,11,12,1964,11 December 1964,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Northeast Tropical Africa,Ethiopia,,,,0,,0,0,0,0,No,No,7.133333,N,35.7,E,DM,,,,,7.133333,35.7,NE735,1000,0,Costus,afer,Ker Gawl.,0,36,9766,1551,69,0
