BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4042958,,V,0,,,H.E. Emson,529,,K,26,6,1936,26 June 1936,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-7.766667,S,35.7,E,DM,,,,,-7.766667,35.7,SE735,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4042992,,V,2,,,D.B. Fanshawe,2690,,"BR,K",3,1,1956,3 January 1956,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,,,,0,,0,0,0,0,No,No,-12.55,S,28.166667,E,DM,,,,,-12.55,28.166667,SE1228,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,232,0
4042999,,V,0,,,H.G. Faulkner,75,,K,0,12,1944,December 1944,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Mozambique,Zambzia,,,0,,0,0,0,0,No,No,-16.733333,S,36.933333,E,DM,3,ZAMB,,,-16.733333,36.933333,SE1636,60,121,Costus,macranthus,K.Schum.,0,36,9766,46471,141,0
4043001,,V,0,,,H.G. Faulkner,482,,K,0,0,1944,1944,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Mozambique,,,,0,,0,0,0,0,No,No,-16.016667,S,39.416667,E,DM,,,,,-16.016667,39.416667,SE1639,60,121,Costus,macranthus,K.Schum.,0,36,9766,46471,141,0
4043032,,V,0,,,R.E. Fries,1339,,UPS,25,11,1911,25 November 1911,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,Northern,,,0,,0,0,0,0,No,No,-8.9,S,31.1,E,DM,4,FTEA,,,-8.9,31.1,SE831,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,232,0
4043081,,V,0,,,W. Goetze,1488,,"B,BM,BR,E,EA",0,11,1899,November 1899,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-9.533333,S,33.716667,E,DM,,,,,-9.533333,33.716667,SE933,600,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4043102,,V,0,,,P.J. Greenway,14813,Kanuri,"K,MO",21,12,1970,21 December 1970,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-7.766667,S,35.7,E,DM,,,,,-7.766667,35.7,SE735,1341,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4043130,,V,0,,,A.J. Hall-Martin,1028,,K,3,12,1970,3 December 1970,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Malawi,,,,0,,0,0,0,0,No,No,-13.016667,S,33.466667,E,DM,,,,,-13.016667,33.466667,SE1333,1006,0,Costus,macranthus,K.Schum.,0,36,9766,46471,146,0
4043166,,V,0,,,O.M. Hilliard,4104,,E,1,1,1967,1 January 1967,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Malawi,,,,0,,0,0,0,0,No,No,-15.766667,S,35,E,DM,,,,,-15.766667,35,SE1535,1280,0,Costus,macranthus,K.Schum.,0,36,9766,46471,146,0
4043170,,V,0,,,H.E. Hornby,634,R.M. Hornby,K,4,1,1935,4 January 1935,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-6.333333,S,36.466667,E,DM,,,,,-6.333333,36.466667,SE636,1219,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
