Elevation,latitude,name,longitude,Poll
630,8.52277,Centropogon_coccineus,-81.12361,1
630,8.52277,Centropogon_coccineus,-81.12361,1
630,8.52361,Centropogon_coccineus,-81.12666,1
630,8.52389,Centropogon_coccineus,-81.12944,1
630,8.52444,Centropogon_coccineus,-81.13056,1
630,8.53667,Centropogon_coccineus,-80.12444,1
630,8.53694,Centropogon_coccineus,-81.15167,1
630,8.53972,Centropogon_coccineus,-81.15722,1
630,8.55,Centropogon_coccineus,-81.13333,1
630,8.6,Centropogon_coccineus,-80.13333,1
630,8.6,Centropogon_coccineus,-80.13333,1
630,8.6,Centropogon_coccineus,-80.11667,1
630,8.6,Centropogon_coccineus,-80.11667,1
630,8.605,Centropogon_coccineus,-80.17667,1
630,8.60833,Centropogon_coccineus,-80.13,1
630,8.61167,Centropogon_coccineus,-80.10833,1
630,8.6125,Centropogon_coccineus,-80.11666,1
630,8.61666,Centropogon_coccineus,-80.13333,1
630,8.61666,Centropogon_coccineus,-80.13333,1
630,8.61666,Centropogon_coccineus,-80.13333,1
630,8.61666,Centropogon_coccineus,-80.11666,1
630,8.61667,Centropogon_coccineus,-80.11667,1
630,8.61667,Centropogon_coccineus,-80.1,1
630,8.62166,Centropogon_coccineus,-80.14166,1
630,8.62166,Centropogon_coccineus,-80.1,1
630,8.62222,Centropogon_coccineus,-80.11667,1
630,8.62333,Centropogon_coccineus,-80.12666,1
630,8.62333,Centropogon_coccineus,-80.10833,1
630,8.62361,Centropogon_coccineus,-80.12916,1
630,8.625,Centropogon_coccineus,-80.14166,1
630,8.625,Centropogon_coccineus,-80.14166,1
630,8.625,Centropogon_coccineus,-80.13333,1
630,8.625,Centropogon_coccineus,-80.125,1
630,8.625,Centropogon_coccineus,-80.10666,1
630,8.62638,Centropogon_coccineus,-80.14722,1
630,8.62666,Centropogon_coccineus,-80.11333,1
630,8.62778,Centropogon_coccineus,-80.12639,1
630,8.62833,Centropogon_coccineus,-80.14,1
630,8.63333,Centropogon_coccineus,-80.13333,1
630,8.63333,Centropogon_coccineus,-80.13333,1
630,8.63333,Centropogon_coccineus,-80.12,1
630,8.63333,Centropogon_coccineus,-80.11667,1
630,8.635,Centropogon_coccineus,-80.11167,1
630,8.6375,Centropogon_coccineus,-80.10694,1
630,8.64,Centropogon_coccineus,-80.13833,1
630,8.64,Centropogon_coccineus,-80.13833,1
630,8.65,Centropogon_coccineus,-80.13333,1
630,8.66666,Centropogon_coccineus,-80.78333,1
630,8.66666,Centropogon_coccineus,-80.58333,1
630,8.66944,Centropogon_coccineus,-80.59444,1
630,8.6875,Centropogon_coccineus,-79.91638,1
630,8.71194,Centropogon_coccineus,-80.62083,1
630,8.73333,Centropogon_coccineus,-80.65,1
630,8.88556,Centropogon_coccineus,-82.19058,1
630,8.91666,Centropogon_coccineus,-78.51666,1
630,8.91667,Centropogon_coccineus,-82.18333,1
630,8.91667,Centropogon_coccineus,-82.16667,1
630,8.92167,Centropogon_coccineus,-82.725,1
630,9.15389,Centropogon_coccineus,-79.375,1
630,9.18888,Centropogon_coccineus,-79.38472,1
630,9.21389,Centropogon_coccineus,-79.38472,1
630,9.23389,Centropogon_coccineus,-79.375,1
630,9.23611,Centropogon_coccineus,-79.30833,1
630,9.25,Centropogon_coccineus,-79.48333,1
630,9.25,Centropogon_coccineus,-78.83333,1
630,9.275,Centropogon_coccineus,-79.31389,1
630,9.30278,Centropogon_coccineus,-79.34472,1
630,9.30778,Centropogon_coccineus,-79.14944,1
630,9.31,Centropogon_coccineus,-82.54167,1
630,9.36667,Centropogon_coccineus,-79.6,1
630,9.37167,Centropogon_coccineus,-82.53,1
630,9.375,Centropogon_coccineus,-79.08333,1
630,9.38333,Centropogon_coccineus,-79.56666,1
630,9.41667,Centropogon_coccineus,-79.55,1
630,9.4425,Centropogon_coccineus,-79.54166,1
630,9.57526,Centropogon_coccineus,-82.88512,1
630,9.9875,Centropogon_coccineus,-83.47222,1
630,9.99167,Centropogon_coccineus,-83.37778,1
630,10.01111,Centropogon_coccineus,-83.38333,1
630,10.05,Centropogon_coccineus,-83.43,1
630,10.08,Centropogon_coccineus,-83.48,1
630,10.09,Centropogon_coccineus,-83.38,1
630,10.1,Centropogon_coccineus,-83.47,1
630,10.36,Centropogon_coccineus,-83.96,1
630,10.365,Centropogon_coccineus,-83.96889,1
630,10.43138,Centropogon_coccineus,-84.00361,1
630,10.43138,Centropogon_coccineus,-84.00361,1
630,10.43138,Centropogon_coccineus,-84.00361,1
630,10.43138,Centropogon_coccineus,-84.00361,1
630,10.7,Centropogon_coccineus,-85,1
630,10.7,Centropogon_coccineus,-85,1
630,10.7,Centropogon_coccineus,-85,1
630,10.70444,Centropogon_coccineus,-84.99222,1
630,10.7046,Centropogon_coccineus,-84.9923,1
630,10.74597,Centropogon_coccineus,-85.04829,1
630,10.81,Centropogon_coccineus,-84.95,1
630,10.81,Centropogon_coccineus,-84.45,1
630,10.81667,Centropogon_coccineus,-84.95,1
630,11.51667,Centropogon_coccineus,-84.16667,1
630,11.53333,Centropogon_coccineus,-84.08333,1
630,15.67167,Centropogon_coccineus,-88.6925,1
630,15.67806,Centropogon_coccineus,-88.68361,1
630,8.63,Centropogon_coccineus,-80.13,1
3007,-4.47,Centropogon_comosus,-79.15,1
3007,-4.466,Centropogon_comosus,-79.15,1
3007,-4.37,Centropogon_comosus,-79.11,1
3007,-4.37,Centropogon_comosus,-79.11,1
3007,-4.1667,Centropogon_comosus,-79.5,1
3007,-4.16666,Centropogon_comosus,-79.5,1
3007,-4.12,Centropogon_comosus,-79.15,1
3007,-4.08,Centropogon_comosus,-79.17,1
3007,-4.08,Centropogon_comosus,-79.17,1
3007,-3.81,Centropogon_comosus,-79.23,1
3007,-3.75,Centropogon_comosus,-79.25,1
3007,-3.75,Centropogon_comosus,-79.25,1
3007,-3.71,Centropogon_comosus,-79.3,1
3007,-3.67,Centropogon_comosus,-79.33,1
3007,-3.67,Centropogon_comosus,-79.25,1
1796.8,1.29,Centropogon_congestus,-76.02,3
1796.8,1.59,Centropogon_congestus,-75.88,3
1796.8,1.63,Centropogon_congestus,-75.69,3
1796.8,1.91666,Centropogon_congestus,-75.71666,3
1796.8,2.21666,Centropogon_congestus,-76.06666,3
1796.8,2.25,Centropogon_congestus,-76.2,3
1796.8,2.49277,Centropogon_congestus,-77.52138,3
1796.8,2.5,Centropogon_congestus,-76.8333,3
1796.8,2.5,Centropogon_congestus,-76.8333,3
1796.8,2.5,Centropogon_congestus,-76.8333,3
1796.8,2.63333,Centropogon_congestus,-76.9,3
1796.8,3.41666,Centropogon_congestus,-76.63333,3
1796.8,3.41666,Centropogon_congestus,-76.58333,3
1796.8,3.46666,Centropogon_congestus,-76.65,3
1796.8,3.5,Centropogon_congestus,-76.61667,3
1796.8,3.5,Centropogon_congestus,-76.61667,3
1796.8,3.54306,Centropogon_congestus,-76.60778,3
1796.8,4.61645,Centropogon_congestus,-75.6558,3
1796.8,4.64033,Centropogon_congestus,-75.6512,3
1796.8,4.64237,Centropogon_congestus,-75.6309,3
1796.8,4.86666,Centropogon_congestus,-76.2,3
1796.8,5.13333,Centropogon_congestus,-75.16666,3
1796.8,5.37887,Centropogon_congestus,-75.8863,3
1796.8,5.37938,Centropogon_congestus,-75.8876,3
1796.8,5.39841,Centropogon_congestus,-75.8999,3
1796.8,5.53333,Centropogon_congestus,-75.65,3
1796.8,6.42252,Centropogon_congestus,-76.07559,3
1796.8,6.49623,Centropogon_congestus,-76.25047,3
1796.8,6.5,Centropogon_congestus,-76.23333,3
1796.8,6.51522,Centropogon_congestus,-76.2213,3
1796.8,6.66666,Centropogon_congestus,-76.43333,3
1796.8,6.66667,Centropogon_congestus,-76.43333,3
1796.8,6.8,Centropogon_congestus,-76.39055,3
1796.8,7.02444,Centropogon_congestus,-75.91305,3
1796.8,8.16667,Centropogon_congestus,-77.3,3
1796.8,8.5,Centropogon_congestus,-82.25,3
1796.8,8.5,Centropogon_congestus,-82.25,3
1796.8,8.78333,Centropogon_congestus,-82.35,3
1796.8,8.8,Centropogon_congestus,-82.56667,3
1796.8,8.81666,Centropogon_congestus,-82.56666,3
1796.8,8.81666,Centropogon_congestus,-82.48333,3
1796.8,8.81666,Centropogon_congestus,-82.38333,3
1796.8,8.81666,Centropogon_congestus,-82.38333,3
1796.8,8.81666,Centropogon_congestus,-82.38333,3
1796.8,8.81667,Centropogon_congestus,-82.48333,3
1796.8,8.81667,Centropogon_congestus,-82.46667,3
1796.8,8.82333,Centropogon_congestus,-82.47666,3
1796.8,8.83333,Centropogon_congestus,-82.73333,3
1796.8,8.83333,Centropogon_congestus,-82.68333,3
1796.8,8.845,Centropogon_congestus,-82.60278,3
1796.8,8.85,Centropogon_congestus,-82.55,3
1796.8,8.85,Centropogon_congestus,-82.53333,3
1796.8,8.85,Centropogon_congestus,-82.51667,3
1796.8,8.85,Centropogon_congestus,-82.51666,3
1796.8,8.85,Centropogon_congestus,-82.45,3
1796.8,8.85833,Centropogon_congestus,-82.58833,3
1796.8,8.86666,Centropogon_congestus,-82.55,3
1796.8,8.87639,Centropogon_congestus,-82.59,3
1796.8,8.88333,Centropogon_congestus,-82.6,3
1796.8,8.89067,Centropogon_congestus,-82.62628,3
1796.8,8.89273,Centropogon_congestus,-82.614,3
1796.8,8.9,Centropogon_congestus,-82.71667,3
1796.8,8.95,Centropogon_congestus,-82.78,3
1796.8,8.98,Centropogon_congestus,-82.83,3
1796.8,8.98561,Centropogon_congestus,-82.83272,3
1796.8,9.01667,Centropogon_congestus,-82.85,3
1796.8,9.02,Centropogon_congestus,-82.96,3
1796.8,9.02,Centropogon_congestus,-82.96,3
1796.8,9.025,Centropogon_congestus,-82.96111,3
1796.8,9.03056,Centropogon_congestus,-82.96944,3
1796.8,9.03889,Centropogon_congestus,-82.97222,3
1796.8,9.12,Centropogon_congestus,-82.96,3
1796.8,9.12,Centropogon_congestus,-82.96,3
1796.8,9.12083,Centropogon_congestus,-82.96528,3
1796.8,9.23333,Centropogon_congestus,-82.98333,3
1796.8,9.25632,Centropogon_congestus,-82.50965,3
1796.8,9.27,Centropogon_congestus,-83.24,3
1796.8,9.275,Centropogon_congestus,-83.24444,3
1796.8,9.33,Centropogon_congestus,-83.23,3
1796.8,9.33567,Centropogon_congestus,-83.23103,3
1796.8,9.33889,Centropogon_congestus,-83.23139,3
1796.8,9.35,Centropogon_congestus,-83.22222,3
1796.8,9.35,Centropogon_congestus,-83.22,3
1796.8,9.35727,Centropogon_congestus,-83.2305,3
1796.8,9.371,Centropogon_congestus,-83.21503,3
1796.8,9.39,Centropogon_congestus,-83.58,3
1796.8,9.39344,Centropogon_congestus,-83.58928,3
1796.8,9.47778,Centropogon_congestus,-83.69028,3
1796.8,9.48,Centropogon_congestus,-83.68,3
1796.8,9.49,Centropogon_congestus,-83.82,3
1796.8,9.53111,Centropogon_congestus,-83.83,3
1796.8,9.55,Centropogon_congestus,-79.65833,3
1796.8,9.61747,Centropogon_congestus,-83.95032,3
1796.8,9.68,Centropogon_congestus,-83.77,3
1796.8,9.69167,Centropogon_congestus,-83.77778,3
1796.8,9.71944,Centropogon_congestus,-83.77778,3
1796.8,9.75,Centropogon_congestus,-83.78,3
1796.8,9.75,Centropogon_congestus,-83.78,3
1796.8,9.75556,Centropogon_congestus,-83.78333,3
1796.8,9.8333,Centropogon_congestus,-83.75,3
1796.8,10.00972,Centropogon_congestus,-83.96389,3
1796.8,10.0275,Centropogon_congestus,-83.92472,3
1796.8,10.06,Centropogon_congestus,-83.85,3
1796.8,10.11,Centropogon_congestus,-83.82,3
1796.8,10.11389,Centropogon_congestus,-83.825,3
1539.322034,13.55,Centropogon_cordifolius,-85.68333,1
1539.322034,13.55,Centropogon_cordifolius,-85.68333,1
1539.322034,13.56666,Centropogon_cordifolius,-85.7,1
1539.322034,13.56666,Centropogon_cordifolius,-85.7,1
1539.322034,13.56666,Centropogon_cordifolius,-85.7,1
1539.322034,13.56666,Centropogon_cordifolius,-85.68333,1
1539.322034,13.56666,Centropogon_cordifolius,-85.66666,1
1539.322034,13.56666,Centropogon_cordifolius,-85.66666,1
1539.322034,13.56666,Centropogon_cordifolius,-85.66666,1
1539.322034,13.56667,Centropogon_cordifolius,-85.68333,1
1539.322034,13.58333,Centropogon_cordifolius,-85.68333,1
1539.322034,13.58333,Centropogon_cordifolius,-85.66666,1
1539.322034,13.58333,Centropogon_cordifolius,-85.66666,1
1539.322034,13.58333,Centropogon_cordifolius,-85.66666,1
1539.322034,13.7,Centropogon_cordifolius,-85.7,1
1539.322034,13.75,Centropogon_cordifolius,-85.03333,1
1539.322034,13.76666,Centropogon_cordifolius,-85.05,1
1539.322034,13.78333,Centropogon_cordifolius,-84.98333,1
1539.322034,14.4,Centropogon_cordifolius,-89.35,1
1539.322034,14.4,Centropogon_cordifolius,-89.35,1
1539.322034,14.45,Centropogon_cordifolius,-89.06666,1
1539.322034,14.46666,Centropogon_cordifolius,-89.1,1
1539.322034,14.46666,Centropogon_cordifolius,-89.06666,1
1539.322034,14.46666,Centropogon_cordifolius,-89.01666,1
1539.322034,14.47028,Centropogon_cordifolius,-89.06222,1
1539.322034,14.50083,Centropogon_cordifolius,-88.80027,1
1539.322034,14.50722,Centropogon_cordifolius,-88.785,1
1539.322034,14.53333,Centropogon_cordifolius,-88.81667,1
1539.322034,14.8125,Centropogon_cordifolius,-91.75039,1
1539.322034,14.8125,Centropogon_cordifolius,-91.75039,1
1539.322034,14.81922,Centropogon_cordifolius,-86.61914,1
1539.322034,14.81922,Centropogon_cordifolius,-86.61914,1
1539.322034,14.91,Centropogon_cordifolius,-91.89528,1
1539.322034,14.91,Centropogon_cordifolius,-91.89527,1
1539.322034,14.92888,Centropogon_cordifolius,-91.88944,1
1539.322034,14.93833,Centropogon_cordifolius,-91.88111,1
1539.322034,15.04583,Centropogon_cordifolius,-90.12305,1
1539.322034,15.05917,Centropogon_cordifolius,-89.98056,1
1539.322034,15.062,Centropogon_cordifolius,-92.081,1
1539.322034,15.0833,Centropogon_cordifolius,-90.3333,1
1539.322034,15.085,Centropogon_cordifolius,-92.083,1
1539.322034,15.08777,Centropogon_cordifolius,-90.18166,1
1539.322034,15.0925,Centropogon_cordifolius,-92.12444,1
1539.322034,15.09638,Centropogon_cordifolius,-90.06,1
1539.322034,15.12361,Centropogon_cordifolius,-90.1825,1
1539.322034,15.14055,Centropogon_cordifolius,-90.09083,1
1539.322034,15.18361,Centropogon_cordifolius,-90.20444,1
1539.322034,15.18972,Centropogon_cordifolius,-89.48861,1
1539.322034,15.2,Centropogon_cordifolius,-90.20583,1
1539.322034,15.2,Centropogon_cordifolius,-87.58333,1
1539.322034,15.21444,Centropogon_cordifolius,-90.20778,1
1539.322034,15.21722,Centropogon_cordifolius,-90.21083,1
1539.322034,15.22833,Centropogon_cordifolius,-90.24083,1
1539.322034,15.24,Centropogon_cordifolius,-92.3,1
1539.322034,15.24,Centropogon_cordifolius,-92.3,1
1539.322034,15.25,Centropogon_cordifolius,-90.25,1
1539.322034,15.31528,Centropogon_cordifolius,-90.2975,1
1539.322034,15.35,Centropogon_cordifolius,-89.71666,1
1539.322034,15.3978,Centropogon_cordifolius,-90.1964,1
1539.322034,15.4167,Centropogon_cordifolius,-88,1
1539.322034,15.45917,Centropogon_cordifolius,-90.7875,1
1539.322034,15.47055,Centropogon_cordifolius,-90.37194,1
1539.322034,15.5,Centropogon_cordifolius,-88.21666,1
1539.322034,15.5,Centropogon_cordifolius,-88.21666,1
1539.322034,15.68778,Centropogon_cordifolius,-90.99278,1
1539.322034,15.71694,Centropogon_cordifolius,-91.01028,1
1539.322034,15.96667,Centropogon_cordifolius,-91.3,1
1539.322034,16.10556,Centropogon_cordifolius,-91.60444,1
1539.322034,16.11167,Centropogon_cordifolius,-91.55611,1
1539.322034,16.667,Centropogon_cordifolius,-94.787,1
1539.322034,16.944,Centropogon_cordifolius,-92.619,1
1539.322034,17,Centropogon_cordifolius,-96.5,1
1539.322034,17,Centropogon_cordifolius,-92.83333,1
1539.322034,17.023,Centropogon_cordifolius,-92.774,1
1539.322034,17.15342,Centropogon_cordifolius,-92.36083,1
1539.322034,17.16667,Centropogon_cordifolius,-93,1
1539.322034,17.2,Centropogon_cordifolius,-92.96666,1
1539.322034,17.20167,Centropogon_cordifolius,-92.99056,1
1539.322034,17.21,Centropogon_cordifolius,-92.96,1
1539.322034,17.21,Centropogon_cordifolius,-92.36,1
1539.322034,17.25,Centropogon_cordifolius,-96.03333,1
1539.322034,17.25,Centropogon_cordifolius,-96,1
1539.322034,17.25,Centropogon_cordifolius,-96,1
1539.322034,17.25,Centropogon_cordifolius,-93,1
1539.322034,17.297,Centropogon_cordifolius,-92.425,1
1539.322034,17.3,Centropogon_cordifolius,-96.03333,1
1539.322034,17.4,Centropogon_cordifolius,-96.5,1
1539.322034,17.5,Centropogon_cordifolius,-93.66667,1
1539.322034,17.61666,Centropogon_cordifolius,-96.35,1
1539.322034,17.63389,Centropogon_cordifolius,-96.3425,1
1539.322034,17.66,Centropogon_cordifolius,-96.33,1
1539.322034,17.66,Centropogon_cordifolius,-96.32,1
1539.322034,17.688,Centropogon_cordifolius,-96.518,1
1539.322034,17.68833,Centropogon_cordifolius,-96.51777,1
1539.322034,17.75,Centropogon_cordifolius,-96.5,1
1539.322034,23,Centropogon_cordifolius,-102,1
1539.322034,10.0114,Centropogon_cordifolius,-83.9519,1
748.4,-23.69228,Centropogon_cornutus,-45.61833,1
748.4,-23.6,Centropogon_cornutus,-45.18333,1
748.4,-23.4339,Centropogon_cornutus,-45.0711,1
748.4,-23.4339,Centropogon_cornutus,-45.0711,1
748.4,-23.4132,Centropogon_cornutus,-45.3706,1
748.4,-23.36083,Centropogon_cornutus,-44.84833,1
748.4,-23.33333,Centropogon_cornutus,-44.85,1
748.4,-23.2541,Centropogon_cornutus,-46.0008,1
748.4,-22.90695982,Centropogon_cornutus,-43.20766855,1
748.4,-22.5474,Centropogon_cornutus,-44.8538,1
748.4,-22.5309,Centropogon_cornutus,-43.0084,1
748.4,-22.51667,Centropogon_cornutus,-43.26667,1
748.4,-22.48222,Centropogon_cornutus,-42.9125,1
748.4,-22.48222,Centropogon_cornutus,-42.9125,1
748.4,-21.34028,Centropogon_cornutus,-41.20972,1
748.4,-21.34028,Centropogon_cornutus,-41.20972,1
748.4,-21.25,Centropogon_cornutus,-56.55,1
748.4,-21.21667,Centropogon_cornutus,-49.36667,1
748.4,-21.19694,Centropogon_cornutus,-42.12917,1
748.4,-20.95742657,Centropogon_cornutus,-43.80660705,1
748.4,-20.86667,Centropogon_cornutus,-49.56667,1
748.4,-20.81,Centropogon_cornutus,-49.38056,1
748.4,-20.775,Centropogon_cornutus,-42.79306,1
748.4,-20.75802404,Centropogon_cornutus,-42.88184388,1
748.4,-20.6503,Centropogon_cornutus,-41.9072,1
748.4,-20.63528,Centropogon_cornutus,-40.74944,1
748.4,-20.52444,Centropogon_cornutus,-41.12056,1
748.4,-20.51611,Centropogon_cornutus,-41.08611,1
748.4,-20.51611,Centropogon_cornutus,-41.08361,1
748.4,-20.37667,Centropogon_cornutus,-41.475,1
748.4,-20.3633,Centropogon_cornutus,-40.6592,1
748.4,-20.3633,Centropogon_cornutus,-40.6592,1
748.4,-20.31972,Centropogon_cornutus,-40.3375,1
748.4,-20.26667,Centropogon_cornutus,-40.53333,1
748.4,-20.26667,Centropogon_cornutus,-40.51667,1
748.4,-20.26417,Centropogon_cornutus,-40.41972,1
748.4,-20.16776,Centropogon_cornutus,-40.31129,1
748.4,-20.16353,Centropogon_cornutus,-40.2882,1
748.4,-20.16297,Centropogon_cornutus,-40.30678,1
748.4,-20.15282,Centropogon_cornutus,-40.31145,1
748.4,-20.15,Centropogon_cornutus,-40.81667,1
748.4,-20.12861,Centropogon_cornutus,-40.3075,1
748.4,-20.12861,Centropogon_cornutus,-40.3075,1
748.4,-20.10556,Centropogon_cornutus,-40.59556,1
748.4,-20.08278,Centropogon_cornutus,-40.57472,1
748.4,-20.06917,Centropogon_cornutus,-40.72556,1
748.4,-19.95,Centropogon_cornutus,-52.01667,1
748.4,-19.93806,Centropogon_cornutus,-43.57611,1
748.4,-19.91972,Centropogon_cornutus,-40.47944,1
748.4,-19.86667,Centropogon_cornutus,-40.55,1
748.4,-19.86666,Centropogon_cornutus,-40.55,1
748.4,-19.83194,Centropogon_cornutus,-40.36944,1
748.4,-19.71194,Centropogon_cornutus,-40.5,1
748.4,-19.62389,Centropogon_cornutus,-52.50389,1
748.4,-19.55792,Centropogon_cornutus,-39.8325,1
748.4,-19.53958881,Centropogon_cornutus,-49.48698676,1
748.4,-19.53547012,Centropogon_cornutus,-54.04478891,1
748.4,-19.35444,Centropogon_cornutus,-40.51528,1
748.4,-19.33333,Centropogon_cornutus,-47.26667,1
748.4,-19.24889,Centropogon_cornutus,-40.41639,1
748.4,-19.2,Centropogon_cornutus,-49.78333,1
748.4,-19.16194,Centropogon_cornutus,-48.01139,1
748.4,-18.97056,Centropogon_cornutus,-46.90472,1
748.4,-18.8,Centropogon_cornutus,-46.9,1
748.4,-18.71611,Centropogon_cornutus,-39.85889,1
748.4,-18.5933,Centropogon_cornutus,-39.7322,1
748.4,-18.24972,Centropogon_cornutus,-53.76111,1
748.4,-18.0985,Centropogon_cornutus,-39.89346,1
748.4,-17.72194,Centropogon_cornutus,-50.07972,1
748.4,-17.55,Centropogon_cornutus,-63.87,1
748.4,-17.45,Centropogon_cornutus,-63.68333,1
748.4,-17.40138,Centropogon_cornutus,-64.52166,1
748.4,-17.38472,Centropogon_cornutus,-64.52167,1
748.4,-17.38194,Centropogon_cornutus,-64.27472,1
748.4,-17.2787,Centropogon_cornutus,-46.80175,1
748.4,-17.2333,Centropogon_cornutus,-65.8167,1
748.4,-17.1071,Centropogon_cornutus,-51.81667,1
748.4,-17.09306,Centropogon_cornutus,-65.49306,1
748.4,-17.00833,Centropogon_cornutus,-65.02917,1
748.4,-17.0025,Centropogon_cornutus,-65.41917,1
748.4,-16.92416,Centropogon_cornutus,-66.21888,1
748.4,-16.92416,Centropogon_cornutus,-66.21888,1
748.4,-16.86667,Centropogon_cornutus,-65.36667,1
748.4,-16.55,Centropogon_cornutus,-42.9,1
748.4,-16.40336,Centropogon_cornutus,-40.0435,1
748.4,-16.33611,Centropogon_cornutus,-48.19639,1
748.4,-16.2675,Centropogon_cornutus,-48.18639,1
748.4,-16.22028,Centropogon_cornutus,-47.32472,1
748.4,-16.21666,Centropogon_cornutus,-67.71666,1
748.4,-16.20611,Centropogon_cornutus,-47.34722,1
748.4,-16.2,Centropogon_cornutus,-67.88333,1
748.4,-16.16667,Centropogon_cornutus,-49.18333,1
748.4,-16.16361,Centropogon_cornutus,-62.025,1
748.4,-16.13333,Centropogon_cornutus,-67.73333,1
748.4,-16.08333,Centropogon_cornutus,-68.03333,1
748.4,-16.08,Centropogon_cornutus,-48.27,1
748.4,-16.06885,Centropogon_cornutus,-50.1333,1
748.4,-16.03333,Centropogon_cornutus,-67.65,1
748.4,-16.0203,Centropogon_cornutus,-49.8103,1
748.4,-16,Centropogon_cornutus,-67.6,1
748.4,-16,Centropogon_cornutus,-67.6,1
748.4,-16,Centropogon_cornutus,-67.6,1
748.4,-15.95055,Centropogon_cornutus,-48.12361,1
748.4,-15.93333,Centropogon_cornutus,-47.9,1
748.4,-15.92417,Centropogon_cornutus,-48.03333,1
748.4,-15.90694,Centropogon_cornutus,-48.01333,1
748.4,-15.88972,Centropogon_cornutus,-47.845,1
748.4,-15.88333,Centropogon_cornutus,-47.93333,1
748.4,-15.86667,Centropogon_cornutus,-48.48333,1
748.4,-15.86667,Centropogon_cornutus,-47.85,1
748.4,-15.85,Centropogon_cornutus,-38.86667,1
748.4,-15.8,Centropogon_cornutus,-47.96667,1
748.4,-15.78342081,Centropogon_cornutus,-47.92987267,1
748.4,-15.78342081,Centropogon_cornutus,-47.92987267,1
748.4,-15.78342081,Centropogon_cornutus,-47.92987267,1
748.4,-15.78342081,Centropogon_cornutus,-47.92987267,1
748.4,-15.7833,Centropogon_cornutus,-47.82337,1
748.4,-15.75889,Centropogon_cornutus,-47.64556,1
748.4,-15.75889,Centropogon_cornutus,-47.64555,1
748.4,-15.75,Centropogon_cornutus,-47.75,1
748.4,-15.75,Centropogon_cornutus,-47.75,1
748.4,-15.74833,Centropogon_cornutus,-47.58528,1
748.4,-15.74833,Centropogon_cornutus,-47.58528,1
748.4,-15.74833,Centropogon_cornutus,-47.58528,1
748.4,-15.742,Centropogon_cornutus,-47.958,1
748.4,-15.73439,Centropogon_cornutus,-47.93233,1
748.4,-15.73333,Centropogon_cornutus,-47.9,1
748.4,-15.72,Centropogon_cornutus,-47.87,1
748.4,-15.69972,Centropogon_cornutus,-47.90667,1
748.4,-15.60256,Centropogon_cornutus,-47.9167,1
748.4,-15.59056,Centropogon_cornutus,-47.59139,1
748.4,-15.56667,Centropogon_cornutus,-47.77,1
748.4,-15.56667,Centropogon_cornutus,-47.76667,1
748.4,-15.5575,Centropogon_cornutus,-47.91667,1
748.4,-15.44778,Centropogon_cornutus,-67.1625,1
748.4,-15.40761,Centropogon_cornutus,-55.83244,1
748.4,-15.39583,Centropogon_cornutus,-39.56611,1
748.4,-15.3875,Centropogon_cornutus,-39.56611,1
748.4,-15.38389,Centropogon_cornutus,-39.56917,1
748.4,-15.38367,Centropogon_cornutus,-39.56858,1
748.4,-15.38111,Centropogon_cornutus,-39.56972,1
748.4,-15.38111,Centropogon_cornutus,-39.56972,1
748.4,-15.28333,Centropogon_cornutus,-67.06666,1
748.4,-15.25,Centropogon_cornutus,-68.16667,1
748.4,-15.16638,Centropogon_cornutus,-68.54166,1
748.4,-15.1581,Centropogon_cornutus,-39.5286,1
748.4,-15.15806,Centropogon_cornutus,-39.52861,1
748.4,-15.15419,Centropogon_cornutus,-68.51553,1
748.4,-15.15228,Centropogon_cornutus,-68.50356,1
748.4,-15.08333,Centropogon_cornutus,-56.95,1
748.4,-15.04492,Centropogon_cornutus,-68.46269,1
748.4,-15.04444,Centropogon_cornutus,-68.46306,1
748.4,-15.03853,Centropogon_cornutus,-68.44533,1
748.4,-14.93333,Centropogon_cornutus,-39.7,1
748.4,-14.93,Centropogon_cornutus,-39.7,1
748.4,-14.86539,Centropogon_cornutus,-52.29,1
748.4,-14.86,Centropogon_cornutus,-39.58,1
748.4,-14.85,Centropogon_cornutus,-39.65,1
748.4,-14.8,Centropogon_cornutus,-39.16667,1
748.4,-14.8,Centropogon_cornutus,-39.16667,1
748.4,-14.8,Centropogon_cornutus,-39.16667,1
748.4,-14.8,Centropogon_cornutus,-39.16667,1
748.4,-14.8,Centropogon_cornutus,-39.16667,1
748.4,-14.78950681,Centropogon_cornutus,-39.28020202,1
748.4,-14.78333,Centropogon_cornutus,-39.25,1
748.4,-14.78333,Centropogon_cornutus,-39.18,1
748.4,-14.78,Centropogon_cornutus,-61.03277,1
748.4,-14.77397,Centropogon_cornutus,-39.22095,1
748.4,-14.77187,Centropogon_cornutus,-39.22737,1
748.4,-14.76667,Centropogon_cornutus,-39.06667,1
748.4,-14.7364,Centropogon_cornutus,-39.6992,1
748.4,-14.73639,Centropogon_cornutus,-39.69917,1
748.4,-14.73333,Centropogon_cornutus,-52.33333,1
748.4,-14.73,Centropogon_cornutus,-52.33,1
748.4,-14.66055,Centropogon_cornutus,-60.71194,1
748.4,-14.63527,Centropogon_cornutus,-60.78138,1
748.4,-14.63333,Centropogon_cornutus,-60.71666,1
748.4,-14.63333,Centropogon_cornutus,-60.71666,1
748.4,-14.63333,Centropogon_cornutus,-52.23333,1
748.4,-14.63,Centropogon_cornutus,-52.23,1
748.4,-14.63,Centropogon_cornutus,-52.23,1
