phylogeny,scientificname,decimallatitude,decimallongitude,Subclade
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.3,-84.78,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.3,-84.76,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.30068,-84.79529,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.30222,-84.77888,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.30278,-84.79528,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.31,-84.81,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.31,-83.8,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.31055,-84.80583,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.31667,-84.81667,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.33,-84.83,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.33333,-84.83333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.33333,-84.83333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.33333,-84.83333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.33333,-84.83333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.33333,-84.83333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.34,-84.79,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.34639,-84.79944,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.35,-84.83,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.35,-84.79,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.35556,-84.83056,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.4,-67.38333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.41667,-67.33333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.67,-85.29778,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.675,-85.05,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.7,-85.11,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.71667,-85.03333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.78,-85.3,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.78333,-85.3,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.78389,-85.30278,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.86389,-85.325,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.88,-85.4,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.94757,-85.43656,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.96667,-85.45,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.96667,-85.43333,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.99036,-85.42765,Eucentropogonid
Centropogon_solanifolius_LL26,Centropogon solanifolius Benth.,10.99056,-85.42778,Eucentropogonid
Centropogon_sp_LL238,Centropogon azuayensis Jeppesen,-2.78,-78.65,Brevilimbatid
Centropogon_sp_LL238,Centropogon azuayensis Jeppesen,-2.68,-79.6,Brevilimbatid
Centropogon_sp_LL238,Centropogon azuayensis Jeppesen,-1.93,-79.08,Brevilimbatid
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-4.25,-78.8333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-1.96666,-78.93333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-1.9167,-78.75,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.96666,-77.91666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.95,-79.03333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.95,-79.033,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.93333,-79,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.93333,-78.98333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.933,-79,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.933,-78.983,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.92,-79,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.91666,-79.01666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.91666,-79,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.91666,-79,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.91666,-79,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.916,-79,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.8333,-78.8333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.46666,-78.71666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.45,-78.72,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.45,-78.71666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.45,-78.71666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.45,-78.716,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.45,-78.716,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.45,-78.66667,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.43333,-78.66666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.433,-78.666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.41667,-78.83333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.41666,-78.36666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.41,-78.83,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.38333,-78.13333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.29417,-78.6775,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.28333,-78.61666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.26666,-78.68333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.26666,-78.68333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.266,-78.683,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.266,-78.683,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.25,-78.888,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.25,-78.83333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.25,-78.833,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.25,-78.66667,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.25,-78.66666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.23138,-78.80277,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.21666,-78.63333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.21666,-78.5,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.216,-78.633,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.05,-78.66666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.05,-78.58333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,-0.04555,-78.64666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.00556,-78.53333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.016,-78.566,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.01666,-78.65,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.01666,-78.56666,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.03333,-78.53333,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.25,-78.75,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.25,-78.75,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.25,-78.75,Other
Centropogon_subandinus_LL71,Centropogon subandinus Zahlbr.,0.295,-78.65722,Other
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.04888,-83.24805,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.10556,-82.87389,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.5,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.50278,-83.71472,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55,-83.72,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55,-83.72,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55,-83.72,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55,-83.72,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55,-83.71667,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55,-83.71,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55,-83.7,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55,-83.7,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55111,-83.71083,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.55833,-83.725,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.56,-83.76,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.56,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.56,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.56,-83.73,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.56,-83.73,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.56888,-83.73527,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.57,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.57,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.57,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.57,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.57055,-83.74472,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.58,-83.8,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.59,-83.76,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.59167,-83.76667,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.6,-83.8,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.60638,-83.76944,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.60833,-83.78278,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.60864,-83.81649,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.60864,-83.81649,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61,-83.81,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61,-83.81,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61,-83.81,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61,-83.81,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61,-83.79,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61083,-83.8225,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61138,-83.79722,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61388,-83.8175,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61778,-83.84778,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61806,-83.81667,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61856,-83.81698,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.61944,-83.83333,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.62,-83.85,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.62166,-83.7675,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.63,-83.84,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.65,-83.85,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.6541,-83.84068,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.65527,-83.84833,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.66106,-83.81842,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.79833,-83.99722,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.8333,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,9.8333,-83.75,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,10.0114,-83.9519,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,10.02656,-83.75933,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,10.30611,-84.75833,Colombianid
Centropogon_talamancensis_LL27,Centropogon talamancensis Wilbur,10.35416,-84.64222,Colombianid
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-5,-78,Brazilian_Sipho
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-4,-75,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-3.25694,-78.21388,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-3.23527,-78.26861,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-2.38333,-77.5,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-2.38333,-77.5,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-2.383,-77.5,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-2.383,-77.5,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-2.35,-77.51666,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-2.35,-77.516,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.75,-76.8333,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.75,-76.8333,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.68814,-77.48333,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.63333,-77.68333,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.63333,-77.6,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.633,-77.683,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.11666,-77.65,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.06667,-77.6,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.06666,-77.6,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.06666,-77.6,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.06666,-77.6,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.06666,-77.6,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.06666,-77.6,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.06666,-77.6,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.0664,-77.6153,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.05,-77.68333,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-1.05,-77.683,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-0.46666,-77.73333,Other
Centropogon_tesmannii_LL73,Centropogon tessmannii E.Wimm.,-0.466,-77.733,Other
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-2.55,-78.55,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-2.35388,-78.01138,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.41666,-78.36666,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.36805,-78.14583,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.36666,-78.28333,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.36666,-78.28333,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.36666,-78.26666,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.35,-78.3,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.25,-78.5,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.1,-77.9,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,-1.01666,-78.2,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,0.75,-78.0833,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,0.81666,-78.13333,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,0.83333,-78.11666,Eucentropogonid
Centropogon_trachyanthus_LL75,Centropogon trachyanthus E.Wimm.,0.9,-78.6,Eucentropogonid
Centropogon_trichoides_62,Centropogon trichodes E.Wimm.,-4.25,-78.8333,Brevilimbatid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-14.18333,-71.33333,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-13.66194,-70.47888,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-13.16666,-71.41666,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-13.08333,-71.45,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-13.06666,-73.08333,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-12.92861,-72.79166,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-12.5,-72.5,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-12.5,-72.5,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-12.5,-72.5,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-11.5,-74.83333,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-11,-75.16666,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.66666,-75.33333,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.65278,-75.34389,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.58333,-75.25,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.5667,-75.4,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.55,-75.45,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.53333,-75.36666,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.53333,-75.35,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.51666,-75.5,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.44306,-75.43769,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.44305,-75.43777,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.43333,-75.45,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.38333,-75.46666,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-10.32222,-75.60166,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-9.11666,-75.83333,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-9.08333,-75.8,Eucentropogonid
Centropogon_umbrosus_LL172,Centropogon umbrosus E.Wimm.,-3.25,-76.6,Eucentropogonid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-16.75,-67.28333,Peruvianid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-16.31444,-67.9,Peruvianid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-16.31444,-67.9,Peruvianid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-16.31444,-67.9,Peruvianid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-16.28333,-67.88333,Peruvianid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-16.28333,-67.88333,Peruvianid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-15.5,-68,Peruvianid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-15,-70,Peruvianid
Centropogon_unduavensis_LL108,Centropogon unduavensis (Britton) Zahlbr.,-14.86442,-68.87078,Peruvianid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-14,-74,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-13.31666,-72.51666,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-13.1557,-72.5227,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-13.155,-72.5225,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-13.15,-72.51666,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-13.13333,-72.53333,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-13.035,-72.83305,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-12.94861,-72.78527,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-12.92861,-72.79166,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-12.90861,-72.8125,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-12.81111,-73.13055,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-12.78333,-72.66667,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-12.77694,-72.28278,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-12.64888,-72.92361,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-12.5,-72.5,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-11.7815,-72.8683,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-11.5,-75,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-11.5,-75,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-11.33333,-74.75,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-10.6425,-75.29,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-10.63111,-75.31305,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-10.63111,-75.31305,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-10.56527,-75.34527,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-10.51666,-75.33333,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-10.32722,-75.58277,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-10.27639,-75.50861,Eucentropogonid
Centropogon_urubambae_LL171,Centropogon urubambae E.Wimm.,-10.25,-75.26666,Eucentropogonid
Centropogon_valerii_63,Centropogon valerii Standl.,9.10556,-82.87389,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.53,-83.71,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.53,-83.57,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.53166,-83.70861,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.53539,-83.57103,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.75556,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.75,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.73333,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.73,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.72,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.7,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.7,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.7,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55,-83.7,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55111,-83.71083,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55527,-83.725,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55556,-83.75833,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55846,-83.72496,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.55916,-83.70305,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.56,-83.75,Brevilimbatid
Centropogon_valerii_63,Centropogon valerii Standl.,9.56,-83.75,Brevilimbatid
