name,latitude,longitude,Subclade,L_corollaTube,L_corolla,Bicolored,W_corollaTube_widest,PolSyn_Coarse,Hue,Elevation,W_corollaTube_narrowest,Ratio_Lcorolla_StraightestLine,L_corollaOpening,Peduncle_Log,Vol_ovary,Peduncule,Ratio_MidTop,Fruit,L_stamen,Orientation,Ratio_BotTop,stamenExsertion,PC3,PC1,PC4,PolSyn_Color,Ratio_widest_narrowest,Area_anther,PC2,Inflo
Burmeistera_chirriquiensis,9.26,-82.98,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.39,-83.16,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.39,-83.16,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.39861,-83.16944,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.4,-83.17778,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.4,-83.17,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.46,-83.31,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.78,-83.12,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.78889,-83.125,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,10,-83.8667,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,10.61,-84.99,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_crebra,9.54167,-83.81667,Burmeistera,14,26,no,7,2,dull,2200,2,1,10.5,4.17438727,52.9375,65,0.257142857,berry,29,vertical,0.428571429,8.75,-5.1237349,-2.887460026,1.54609491,2,0.333333333,22.605,-4.252002142,solitary
Burmeistera_crebra,9.54889,-83.80306,Burmeistera,14,26,no,7,2,dull,2200,2,1,10.5,4.17438727,52.9375,65,0.257142857,berry,29,vertical,0.428571429,8.75,-5.1237349,-2.887460026,1.54609491,2,0.333333333,22.605,-4.252002142,solitary
Burmeistera_crebra,9.55,-83.795,Burmeistera,14,26,no,7,2,dull,2200,2,1,10.5,4.17438727,52.9375,65,0.257142857,berry,29,vertical,0.428571429,8.75,-5.1237349,-2.887460026,1.54609491,2,0.333333333,22.605,-4.252002142,solitary
Burmeistera_cyclostigmata,-3.28333,-79,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-2.90027,-79.00694,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.46667,-80.78333,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.46666,-77.45,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.3875,-78.0533,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.28611,-78.835,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.13333,-78.33333,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.13333,-77.5,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.1,-78.28333,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.06666,-77.6,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.03333,-80.68333,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.03333,-78.23333,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-1.03333,-77.93333,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-0.96666,-77.66666,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-0.8278,-77.5636,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-0.81667,-78.75,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-0.78333,-78.6,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
Burmeistera_cyclostigmata,-0.66916,-77.59638,Burmeistera,7,33,no,5.5,2,dull,1188.1,4,1,10,3.555348061,216,35,0.5,berry,35,vertical,1.375,20,-2.573719,-3.675285226,-6.23118532,2,1,20,-10.08400279,solitary
